,kind,etag,id,status,htmlLink,created,updated,summary,creator,organizer,start,end,recurringEventId,originalStartTime,iCalUID,sequence,reminders,location,description,visibility
23,calendar#event,"""3101166611145000""",_b97kuj9n70oj6dho60ojajq38dal4ki59p1kac9l6ko3cc9h70o30c1g60,confirmed,https://www.google.com/calendar/event?eid=X2I5N2t1ajluNzBvajZkaG82MG9qYWpxMzhkYWw0a2k1OXAxa2FjOWw2a28zY2M5aDcwbzMwYzFnNjAgaGpjODBzaDhnNjBpNTI0cGVnYjdwaWk2cWNAZw,2019-02-19T05:40:01.000Z,2019-02-19T21:30:09.495Z,Benzinga Pro Onboarding,"{'email': 'jvalansi@gmail.com', 'displayName': 'Jordan Valansi'}","{'email': 'hjc80sh8g60i524pegb7pii6qc@group.calendar.google.com', 'displayName': 'Plan', 'self': True}","{'dateTime': '2019-02-19T22:30:00+01:00', 'timeZone': 'America/New_York'}","{'dateTime': '2019-02-19T23:00:00+01:00', 'timeZone': 'America/New_York'}",,,ZOOM781368015OCCURRENCE1550611800000,0,"{'useDefault': False, 'overrides': [{'method': 'popup', 'minutes': 10}]}",https://zoom.us/w/781368015?tk=Pbtx7s3I8Rh7otVW1qFTD3ObfB2J1GaUsrV2E1-cJ3g.DQEAAAAALpK6zxZTYjRWM0ZLcFM2bXVhTHk3bV9SRGRRAA,"Join from a PC, Mac, iPad, iPhone or Android device:
    Please click this URL to join. https://zoom.us/w/781368015?tk=Pbtx7s3I8Rh7otVW1qFTD3ObfB2J1GaUsrV2E1-cJ3g.DQEAAAAALpK6zxZTYjRWM0ZLcFM2bXVhTHk3bV9SRGRRAA
Description: Have an exclusive onboarding session with our product expert Jonathan Mallard. Learn how to leverage the platform and get answers to all your questions. 

**Limited to 10 registrants per session**

Or join by phone:
    Dial(for higher quality, dial a number based on your current location):
        US: +1 669 900 6833  or +1 646 876 9923 
    Webinar ID: 781 368 015
    International numbers available: https://zoom.us/u/abeJ5zEiT4
",
24,calendar#event,"""3101489508253000""",_b97kuj9n70oj6dho60ojajq38dal4ki59p1kac9l6ko3ee1k6oo30c1g60,confirmed,https://www.google.com/calendar/event?eid=X2I5N2t1ajluNzBvajZkaG82MG9qYWpxMzhkYWw0a2k1OXAxa2FjOWw2a28zZWUxazZvbzMwYzFnNjAgaGpjODBzaDhnNjBpNTI0cGVnYjdwaWk2cWNAZw,2019-02-20T22:54:12.000Z,2019-02-21T21:57:35.553Z,Benzinga Pro Onboarding,"{'email': 'jvalansi@gmail.com', 'displayName': 'Jordan Valansi'}","{'email': 'hjc80sh8g60i524pegb7pii6qc@group.calendar.google.com', 'displayName': 'Plan', 'self': True}","{'dateTime': '2019-02-21T22:30:00+01:00', 'timeZone': 'America/New_York'}","{'dateTime': '2019-02-21T23:00:00+01:00', 'timeZone': 'America/New_York'}",,,ZOOM781368015OCCURRENCE1550784600000,0,"{'useDefault': False, 'overrides': [{'method': 'popup', 'minutes': 5}, {'method': 'popup', 'minutes': 10}]}",https://zoom.us/w/781368015?tk=g-Suhw3mux8krH89z8RZ_HLpLQUeY88fKZs18EOPl6g.DQEAAAAALpK6zxZRb1Qyc0VxR1RrU05RVVZPbnFLYXVnAA,"Join from a PC, Mac, iPad, iPhone or Android device:
    Please click this URL to join. https://zoom.us/w/781368015?tk=g-Suhw3mux8krH89z8RZ_HLpLQUeY88fKZs18EOPl6g.DQEAAAAALpK6zxZRb1Qyc0VxR1RrU05RVVZPbnFLYXVnAA
Description: Have an exclusive onboarding session with our product expert Jonathan Mallard. Learn how to leverage the platform and get answers to all your questions. 

**Limited to 10 registrants per session**

Or join by phone:
    Dial(for higher quality, dial a number based on your current location):
        US: +1 669 900 6833  or +1 646 876 9923 
    Webinar ID: 781 368 015
    International numbers available: https://zoom.us/u/abeJ5zEiT4
",
25,calendar#event,"""3102394947960000""",_70okaci688rk8b9p89342b9k61342b9o6h2k8ba570s3cd1m74s42dhm8c,confirmed,https://www.google.com/calendar/event?eid=Xzcwb2thY2k2ODhyazhiOXA4OTM0MmI5azYxMzQyYjlvNmgyazhiYTU3MHMzY2QxbTc0czQyZGhtOGMgaGpjODBzaDhnNjBpNTI0cGVnYjdwaWk2cWNAZw,2019-02-12T17:38:09.000Z,2019-02-26T16:11:14.025Z,anlyze previous year tasks + planning,"{'email': 'jvalansi@gmail.com', 'displayName': 'Jordan Valansi'}","{'email': 'hjc80sh8g60i524pegb7pii6qc@group.calendar.google.com', 'displayName': 'Plan', 'self': True}","{'dateTime': '2019-02-27T05:00:00+01:00', 'timeZone': 'America/Los_Angeles'}","{'dateTime': '2019-02-27T08:00:00+01:00', 'timeZone': 'America/Los_Angeles'}",,,81E2FB7D-9BFA-40FA-84ED-E8864698A66C,2,{'useDefault': True},,,
26,calendar#event,"""3101939107380000""",_65334e256p34cb9n6kqk6b9k70s48ba18go3gb9g8go3ad236cpjeca58o,confirmed,https://www.google.com/calendar/event?eid=XzY1MzM0ZTI1NnAzNGNiOW42a3FrNmI5azcwczQ4YmExOGdvM2diOWc4Z28zYWQyMzZjcGplY2E1OG8gaGpjODBzaDhnNjBpNTI0cGVnYjdwaWk2cWNAZw,2019-02-20T05:49:59.000Z,2019-02-27T19:55:06.934Z,Joey!,"{'email': 'jvalansi@gmail.com', 'displayName': 'Jordan Valansi'}","{'email': 'hjc80sh8g60i524pegb7pii6qc@group.calendar.google.com', 'displayName': 'Plan', 'self': True}","{'dateTime': '2019-02-27T21:00:00+01:00', 'timeZone': 'America/Los_Angeles'}","{'dateTime': '2019-02-27T22:00:00+01:00', 'timeZone': 'America/Los_Angeles'}",,,1F28E6FF-755C-488D-AD08-0D054C3371EF,0,{'useDefault': False},,,
27,calendar#event,"""3101323750219000""",_8d138h9i6d248b9h89342b9k8ksjcba264q3ib9l8koj8di570s3ggi464,confirmed,https://www.google.com/calendar/event?eid=XzhkMTM4aDlpNmQyNDhiOWg4OTM0MmI5azhrc2pjYmEyNjRxM2liOWw4a29qOGRpNTcwczNnZ2k0NjQgaGpjODBzaDhnNjBpNTI0cGVnYjdwaWk2cWNAZw,2019-02-12T06:42:01.000Z,2019-02-28T16:07:08.302Z,The Natural Language Decathlon: Multitask Learning as Question Answering,"{'email': 'jvalansi@gmail.com', 'displayName': 'Jordan Valansi'}","{'email': 'hjc80sh8g60i524pegb7pii6qc@group.calendar.google.com', 'displayName': 'Plan', 'self': True}","{'dateTime': '2019-02-28T03:30:00+01:00', 'timeZone': 'America/Los_Angeles'}","{'dateTime': '2019-02-28T05:30:00+01:00', 'timeZone': 'America/Los_Angeles'}",,,CB4E23DD-1BFA-4E96-B149-5E146E888BD1,0,"{'useDefault': False, 'overrides': [{'method': 'popup', 'minutes': 120}]}","27 Maiden Lane, 6th Floor, San Francisco, ca","View in app: meetup://Bay-Area-Research-in-NLP-and-ML/events/258884768

View in browser: https://www.meetup.com/Bay-Area-Research-in-NLP-and-ML/events/258884768/",
28,calendar#event,"""3116074901948000""",_6gok6d1g6h34cba188pj8b9k6ks3eba18kp3eba288sjah1g6sq4ch1p6k_20190302T040000Z,confirmed,https://www.google.com/calendar/event?eid=XzZnb2s2ZDFnNmgzNGNiYTE4OHBqOGI5azZrczNlYmExOGtwM2ViYTI4OHNqYWgxZzZzcTRjaDFwNmtfMjAxOTAzMDJUMDQwMDAwWiBoamM4MHNoOGc2MGk1MjRwZWdiN3BpaTZxY0Bn,2018-11-02T05:11:17.000Z,2019-06-03T14:40:25.407Z,Check account,"{'email': 'jvalansi@gmail.com', 'displayName': 'Jordan Valansi'}","{'email': 'hjc80sh8g60i524pegb7pii6qc@group.calendar.google.com', 'displayName': 'Plan', 'self': True}","{'dateTime': '2019-03-02T05:00:00+01:00', 'timeZone': 'America/Los_Angeles'}","{'dateTime': '2019-03-02T06:00:00+01:00', 'timeZone': 'America/Los_Angeles'}",_6gok6d1g6h34cba188pj8b9k6ks3eba18kp3eba288sjah1g6sq4ch1p6k,"{'dateTime': '2019-03-02T05:00:00+01:00', 'timeZone': 'America/Los_Angeles'}",41C404FF-AB34-4587-AE27-BB95D074FD95,8,{'useDefault': True},,,
29,calendar#event,"""3098071321561000""",_8kpk8dq5692j6b9o6cq3eb9k6t244ba2652j0ba384s3gdpl6os46e1l6s_20190302T050000Z,confirmed,https://www.google.com/calendar/event?eid=XzhrcGs4ZHE1NjkyajZiOW82Y3EzZWI5azZ0MjQ0YmEyNjUyajBiYTM4NHMzZ2RwbDZvczQ2ZTFsNnNfMjAxOTAzMDJUMDUwMDAwWiBoamM4MHNoOGc2MGk1MjRwZWdiN3BpaTZxY0Bn,2018-11-02T05:11:45.000Z,2019-04-02T15:12:40.698Z,Cleanup - kitchen,"{'email': 'jvalansi@gmail.com', 'displayName': 'Jordan Valansi'}","{'email': 'hjc80sh8g60i524pegb7pii6qc@group.calendar.google.com', 'displayName': 'Plan', 'self': True}","{'dateTime': '2019-03-02T06:00:00+01:00', 'timeZone': 'America/Los_Angeles'}","{'dateTime': '2019-03-02T07:00:00+01:00', 'timeZone': 'America/Los_Angeles'}",_8kpk8dq5692j6b9o6cq3eb9k6t244ba2652j0ba384s3gdpl6os46e1l6s,"{'dateTime': '2019-03-02T06:00:00+01:00', 'timeZone': 'America/Los_Angeles'}",E3D7E2E3-8347-47DB-B1E0-CA887568C857,2,{'useDefault': False},,,
30,calendar#event,"""3103240101352000""",_6ks3gdi26h232ba16p248b9k6cr3ab9o8gp4ab9m6ksk4h9h75242c9h6g,confirmed,https://www.google.com/calendar/event?eid=XzZrczNnZGkyNmgyMzJiYTE2cDI0OGI5azZjcjNhYjlvOGdwNGFiOW02a3NrNGg5aDc1MjQyYzloNmcgaGpjODBzaDhnNjBpNTI0cGVnYjdwaWk2cWNAZw,2019-03-02T23:31:52.000Z,2019-03-04T03:36:28.392Z,Great communication skills NOW,"{'email': 'jvalansi@gmail.com', 'displayName': 'Jordan Valansi'}","{'email': 'hjc80sh8g60i524pegb7pii6qc@group.calendar.google.com', 'displayName': 'Plan', 'self': True}","{'dateTime': '2019-03-04T05:00:00+01:00', 'timeZone': 'America/Los_Angeles'}","{'dateTime': '2019-03-04T06:00:00+01:00', 'timeZone': 'America/Los_Angeles'}",,,5886B4D1-A6DD-4365-8D2E-659BE19DA114,0,"{'useDefault': False, 'overrides': [{'method': 'popup', 'minutes': 120}]}","Embarcadero, San Francisco, ca","View in app: meetup://Projects/events/259256959

View in browser: https://www.meetup.com/Projects/events/259256959/",
31,calendar#event,"""3103609723826000""",_60s4cghm6gp30b9j6913gb9k8gr38ba16ks4ab9j8opjih9j6oskchhh8k,confirmed,https://www.google.com/calendar/event?eid=XzYwczRjZ2htNmdwMzBiOWo2OTEzZ2I5azhncjM4YmExNmtzNGFiOWo4b3BqaWg5ajZvc2tjaGhoOGsgaGpjODBzaDhnNjBpNTI0cGVnYjdwaWk2cWNAZw,2019-03-05T16:53:55.000Z,2019-03-05T16:54:35.005Z,Prepare for reading group,"{'email': 'jvalansi@gmail.com', 'displayName': 'Jordan Valansi'}","{'email': 'hjc80sh8g60i524pegb7pii6qc@group.calendar.google.com', 'displayName': 'Plan', 'self': True}","{'dateTime': '2019-03-05T05:00:00+01:00', 'timeZone': 'America/Los_Angeles'}","{'dateTime': '2019-03-05T08:00:00+01:00', 'timeZone': 'America/Los_Angeles'}",,,08FB6420-32B8-4D64-A58E-3F39E369FF1E,0,{'useDefault': False},,,
32,calendar#event,"""3103789381106000""",_89130d218913aba26sok2b9k74o42ba18kr3eb9i74o3agi660o36h1k6o,confirmed,https://www.google.com/calendar/event?eid=Xzg5MTMwZDIxODkxM2FiYTI2c29rMmI5azc0bzQyYmExOGtyM2ViOWk3NG8zYWdpNjYwbzM2aDFrNm8gaGpjODBzaDhnNjBpNTI0cGVnYjdwaWk2cWNAZw,2019-03-06T17:51:30.000Z,2019-03-06T17:51:30.596Z,The Feature Store: the missing API between Data Engineering and Data Science?,"{'email': 'jvalansi@gmail.com', 'displayName': 'Jordan Valansi'}","{'email': 'hjc80sh8g60i524pegb7pii6qc@group.calendar.google.com', 'displayName': 'Plan', 'self': True}","{'dateTime': '2019-03-06T03:00:00+01:00', 'timeZone': 'America/Los_Angeles'}","{'dateTime': '2019-03-06T05:00:00+01:00', 'timeZone': 'America/Los_Angeles'}",,,BB04ABB5-B71A-490A-AE67-2905BF003D46,0,"{'useDefault': False, 'overrides': [{'method': 'popup', 'minutes': 120}]}","225 Bush St #700, San Francisco, CA","View in app: meetup://bay-area-ai/events/258164070

View in browser: https://www.meetup.com/bay-area-ai/events/258164070/",
33,calendar#event,"""3100744573908000""",_8orj8gpk8oskab9k6t0kab9k6ork8ba260pj0b9h6l242gq1692jida48o,confirmed,https://www.google.com/calendar/event?eid=Xzhvcmo4Z3BrOG9za2FiOWs2dDBrYWI5azZvcms4YmEyNjBwajBiOWg2bDI0MmdxMTY5MmppZGE0OG8gaGpjODBzaDhnNjBpNTI0cGVnYjdwaWk2cWNAZw,2019-01-31T04:09:50.000Z,2019-03-06T01:46:23.167Z,"Money in your Backyard–Legal ADU’s, In-Law units, Garage Conversions-Connor Daly","{'email': 'jvalansi@gmail.com', 'displayName': 'Jordan Valansi'}","{'email': 'hjc80sh8g60i524pegb7pii6qc@group.calendar.google.com', 'displayName': 'Plan', 'self': True}","{'dateTime': '2019-03-06T03:00:00+01:00', 'timeZone': 'America/Los_Angeles'}","{'dateTime': '2019-03-06T05:00:00+01:00', 'timeZone': 'America/Los_Angeles'}",,,F74C4F9E-47AE-467D-B030-15DACA2E95DF,0,"{'useDefault': False, 'overrides': [{'method': 'popup', 'minutes': 120}]}","425 Market Street, 9th Flooor, San Francisco, CA","View in app: meetup://Bay-Area-Multifamily-Moguls/events/258549815

View in browser: https://www.meetup.com/Bay-Area-Multifamily-Moguls/events/258549815/",
34,calendar#event,"""3103950104057000""",_8gs3gha68p1jgba164oj4b9k68qj8b9p85248b9l8gsjge9k6p230hi674,confirmed,https://www.google.com/calendar/event?eid=XzhnczNnaGE2OHAxamdiYTE2NG9qNGI5azY4cWo4YjlwODUyNDhiOWw4Z3NqZ2U5azZwMjMwaGk2NzQgaGpjODBzaDhnNjBpNTI0cGVnYjdwaWk2cWNAZw,2019-03-07T16:10:19.000Z,2019-03-07T16:11:08.930Z,ML - Investments - news2roi - find predictive ngrams,"{'email': 'jvalansi@gmail.com', 'displayName': 'Jordan Valansi'}","{'email': 'hjc80sh8g60i524pegb7pii6qc@group.calendar.google.com', 'displayName': 'Plan', 'self': True}","{'dateTime': '2019-03-07T05:00:00+01:00', 'timeZone': 'America/Los_Angeles'}","{'dateTime': '2019-03-07T08:00:00+01:00', 'timeZone': 'America/Los_Angeles'}",,,D88EFFC8-A112-4254-9ADD-5D98946D0FF9,0,{'useDefault': False},,,
35,calendar#event,"""3103489468788000""",_6kr32di36cp3eb9i8or3ib9k750k6b9o6ssjaba368rj0d9h8d344h1h6s,confirmed,https://www.google.com/calendar/event?eid=XzZrcjMyZGkzNmNwM2ViOWk4b3IzaWI5azc1MGs2YjlvNnNzamFiYTM2OHJqMGQ5aDhkMzQ0aDFoNnMgaGpjODBzaDhnNjBpNTI0cGVnYjdwaWk2cWNAZw,2019-03-04T07:30:04.000Z,2019-03-05T16:54:21.873Z,ML - Investments - news2roi - find predictive ngrams,"{'email': 'jvalansi@gmail.com', 'displayName': 'Jordan Valansi'}","{'email': 'hjc80sh8g60i524pegb7pii6qc@group.calendar.google.com', 'displayName': 'Plan', 'self': True}","{'dateTime': '2019-03-08T05:00:00+01:00', 'timeZone': 'America/Los_Angeles'}","{'dateTime': '2019-03-08T08:00:00+01:00', 'timeZone': 'America/Los_Angeles'}",,,5616C327-2F69-49AC-8795-C27051CFBD17,0,{'useDefault': False},,,
36,calendar#event,"""3102087649756000""",_68o42d1n6ork8b9j8cp3eb9k88rj2b9p6kpk6b9m8cpj2dpi6oqj8cpo60,confirmed,https://www.google.com/calendar/event?eid=XzY4bzQyZDFuNm9yazhiOWo4Y3AzZWI5azg4cmoyYjlwNmtwazZiOW04Y3BqMmRwaTZvcWo4Y3BvNjAgaGpjODBzaDhnNjBpNTI0cGVnYjdwaWk2cWNAZw,2019-02-06T16:11:40.000Z,2019-03-15T02:49:09.144Z,How to Save Thousands & be Better Prepared for this Tax Season-Pat James,"{'email': 'jvalansi@gmail.com', 'displayName': 'Jordan Valansi'}","{'email': 'hjc80sh8g60i524pegb7pii6qc@group.calendar.google.com', 'displayName': 'Plan', 'self': True}","{'dateTime': '2019-03-15T02:00:00+01:00', 'timeZone': 'America/Los_Angeles'}","{'dateTime': '2019-03-15T04:00:00+01:00', 'timeZone': 'America/Los_Angeles'}",,,20A4767D-3C27-4B71-953C-6C3172654380,0,"{'useDefault': False, 'overrides': [{'method': 'popup', 'minutes': 120}]}","425 Market St #1600, San Francisco, CA","View in app: meetup://Bay-Area-Multifamily-Moguls/events/258727028

View in browser: https://www.meetup.com/Bay-Area-Multifamily-Moguls/events/258727028/",
37,calendar#event,"""3104727939709000""",_85332h1l6ks46b9m751k2b9k6cqk2ba28l248ba5650kae1i88pj2h226g,confirmed,https://www.google.com/calendar/event?eid=Xzg1MzMyaDFsNmtzNDZiOW03NTFrMmI5azZjcWsyYmEyOGwyNDhiYTU2NTBrYWUxaTg4cGoyaDIyNmcgaGpjODBzaDhnNjBpNTI0cGVnYjdwaWk2cWNAZw,2019-03-12T04:12:28.000Z,2019-03-12T04:12:49.908Z,cleanup - email,"{'email': 'jvalansi@gmail.com', 'displayName': 'Jordan Valansi'}","{'email': 'hjc80sh8g60i524pegb7pii6qc@group.calendar.google.com', 'displayName': 'Plan', 'self': True}","{'dateTime': '2019-03-15T05:00:00+01:00', 'timeZone': 'America/Los_Angeles'}","{'dateTime': '2019-03-15T07:00:00+01:00', 'timeZone': 'America/Los_Angeles'}",,,AF1D558C-69CA-435A-BEDD-E1AE82B31DB4,2,{'useDefault': True},,,
38,calendar#event,"""3105713959780000""",_6h338gpn8cs42ba66goj2b9k6l1k2b9o8923iba564q32d9j8kok4hho6s,confirmed,https://www.google.com/calendar/event?eid=XzZoMzM4Z3BuOGNzNDJiYTY2Z29qMmI5azZsMWsyYjlvODkyM2liYTU2NHEzMmQ5ajhrb2s0aGhvNnMgaGpjODBzaDhnNjBpNTI0cGVnYjdwaWk2cWNAZw,2019-03-17T21:09:39.000Z,2019-03-17T21:09:39.935Z,ML - Investments - news2roi - extract entities from title,"{'email': 'jvalansi@gmail.com', 'displayName': 'Jordan Valansi'}","{'email': 'hjc80sh8g60i524pegb7pii6qc@group.calendar.google.com', 'displayName': 'Plan', 'self': True}","{'dateTime': '2019-03-16T18:00:00+01:00', 'timeZone': 'America/Los_Angeles'}","{'dateTime': '2019-03-16T20:00:00+01:00', 'timeZone': 'America/Los_Angeles'}",,,4F4C7C8A-F411-45CA-8BD9-E14153E1BF87,0,"{'useDefault': False, 'overrides': [{'method': 'popup', 'minutes': 5}]}",,,
39,calendar#event,"""3105714066920000""",_60p3ch25751kab9h891jcb9k8krjib9o8p138ba36cs42d1l6gsj6cq568,confirmed,https://www.google.com/calendar/event?eid=XzYwcDNjaDI1NzUxa2FiOWg4OTFqY2I5azhrcmppYjlvOHAxMzhiYTM2Y3M0MmQxbDZnc2o2Y3E1NjggaGpjODBzaDhnNjBpNTI0cGVnYjdwaWk2cWNAZw,2019-03-17T21:10:33.000Z,2019-03-17T21:10:33.514Z,Social - St. Patrick’s parade,"{'email': 'jvalansi@gmail.com', 'displayName': 'Jordan Valansi'}","{'email': 'hjc80sh8g60i524pegb7pii6qc@group.calendar.google.com', 'displayName': 'Plan', 'self': True}","{'dateTime': '2019-03-16T20:00:00+01:00', 'timeZone': 'America/Los_Angeles'}","{'dateTime': '2019-03-17T02:00:00+01:00', 'timeZone': 'America/Los_Angeles'}",,,026DE9CE-1BC6-4E79-8FB4-C38A454933E2,0,"{'useDefault': False, 'overrides': [{'method': 'popup', 'minutes': 5}]}",,,
40,calendar#event,"""3105205818568000""",_8kqk4ea274r3eb9n74o3cb9k8l0k8ba260r38ba688okah9o68oj0ghh6c,confirmed,https://www.google.com/calendar/event?eid=XzhrcWs0ZWEyNzRyM2ViOW43NG8zY2I5azhsMGs4YmEyNjByMzhiYTY4OG9rYWg5bzY4b2owZ2hoNmMgaGpjODBzaDhnNjBpNTI0cGVnYjdwaWk2cWNAZw,2019-03-11T05:56:20.000Z,2019-03-18T15:13:58.068Z,"Great communication skills NOW, Week 3","{'email': 'jvalansi@gmail.com', 'displayName': 'Jordan Valansi'}","{'email': 'hjc80sh8g60i524pegb7pii6qc@group.calendar.google.com', 'displayName': 'Plan', 'self': True}","{'dateTime': '2019-03-18T04:00:00+01:00', 'timeZone': 'America/Los_Angeles'}","{'dateTime': '2019-03-18T05:00:00+01:00', 'timeZone': 'America/Los_Angeles'}",,,E5B9B967-7906-4EAD-B064-FB1EE8210B13,0,"{'useDefault': False, 'overrides': [{'method': 'popup', 'minutes': 120}]}","Marina Green, San Francisco, CA","View in app: meetup://Projects/events/259454219

View in browser: https://www.meetup.com/Projects/events/259454219/",
41,calendar#event,"""3105770542505000""",_6d330hhi6op44b9p6os4cb9k691kaba170pjeb9n8gskcc1p8cqk4g9n6g,confirmed,https://www.google.com/calendar/event?eid=XzZkMzMwaGhpNm9wNDRiOXA2b3M0Y2I5azY5MWthYmExNzBwamViOW44Z3NrY2MxcDhjcWs0ZzluNmcgaGpjODBzaDhnNjBpNTI0cGVnYjdwaWk2cWNAZw,2019-03-18T05:01:06.000Z,2019-03-18T05:01:11.307Z,ML - course - tensorflow,"{'email': 'jvalansi@gmail.com', 'displayName': 'Jordan Valansi'}","{'email': 'hjc80sh8g60i524pegb7pii6qc@group.calendar.google.com', 'displayName': 'Plan', 'self': True}","{'dateTime': '2019-03-22T01:00:00+01:00', 'timeZone': 'America/Los_Angeles'}","{'dateTime': '2019-03-22T02:00:00+01:00', 'timeZone': 'America/Los_Angeles'}",,,3F0F262B-968F-42CE-A837-7D9F09C5BA74,0,{'useDefault': False},,,
42,calendar#event,"""3105770529162000""",_7133ici66p238b9p70o3gb9k88q48b9o8crkab9o8d0j6dpm60sjadhk60,confirmed,https://www.google.com/calendar/event?eid=XzcxMzNpY2k2NnAyMzhiOXA3MG8zZ2I5azg4cTQ4YjlvOGNya2FiOW84ZDBqNmRwbTYwc2phZGhrNjAgaGpjODBzaDhnNjBpNTI0cGVnYjdwaWk2cWNAZw,2019-03-18T05:01:00.000Z,2019-03-18T05:01:04.636Z,ML - course - tensorflow,"{'email': 'jvalansi@gmail.com', 'displayName': 'Jordan Valansi'}","{'email': 'hjc80sh8g60i524pegb7pii6qc@group.calendar.google.com', 'displayName': 'Plan', 'self': True}","{'dateTime': '2019-03-22T05:00:00+01:00', 'timeZone': 'America/Los_Angeles'}","{'dateTime': '2019-03-22T07:00:00+01:00', 'timeZone': 'America/Los_Angeles'}",,,8F92F6D4-9808-4B4D-8C7E-8CA376095640,0,{'useDefault': False},,,
43,calendar#event,"""3106080522288000""",_6p0k4e9o6csj0b9n65134b9k84r30b9o6sq32ba16cr38ha26goj8gi388,confirmed,https://www.google.com/calendar/event?eid=XzZwMGs0ZTlvNmNzajBiOW42NTEzNGI5azg0cjMwYjlvNnNxMzJiYTE2Y3IzOGhhMjZnb2o4Z2kzODggaGpjODBzaDhnNjBpNTI0cGVnYjdwaWk2cWNAZw,2019-03-17T01:36:30.000Z,2019-03-22T22:32:11.338Z,"Solve Real World Problems with Deep Learning, Week 1","{'email': 'jvalansi@gmail.com', 'displayName': 'Jordan Valansi'}","{'email': 'hjc80sh8g60i524pegb7pii6qc@group.calendar.google.com', 'displayName': 'Plan', 'self': True}","{'dateTime': '2019-03-23T01:00:00+01:00', 'timeZone': 'America/Los_Angeles'}","{'dateTime': '2019-03-23T02:00:00+01:00', 'timeZone': 'America/Los_Angeles'}",,,6AB98390-71B2-4A60-8741-A364EB414BCB,0,"{'useDefault': False, 'overrides': [{'method': 'popup', 'minutes': 120}]}","Marina Green, San Francisco, CA","View in app: meetup://Projects/events/259200626

View in browser: https://www.meetup.com/Projects/events/259200626/",
44,calendar#event,"""3107125779915000""",_74o44dq26gokab9i651j0b9k6t142ba18gqj8ba36p23gda56d23gdhg60,confirmed,https://www.google.com/calendar/event?eid=Xzc0bzQ0ZHEyNmdva2FiOWk2NTFqMGI5azZ0MTQyYmExOGdxajhiYTM2cDIzZ2RhNTZkMjNnZGhnNjAgaGpjODBzaDhnNjBpNTI0cGVnYjdwaWk2cWNAZw,2019-03-25T21:15:37.000Z,2019-03-26T01:14:50.013Z,CPP course,"{'email': 'jvalansi@gmail.com', 'displayName': 'Jordan Valansi'}","{'email': 'hjc80sh8g60i524pegb7pii6qc@group.calendar.google.com', 'displayName': 'Plan', 'self': True}","{'dateTime': '2019-03-26T01:00:00+01:00', 'timeZone': 'America/Los_Angeles'}","{'dateTime': '2019-03-26T02:00:00+01:00', 'timeZone': 'America/Los_Angeles'}",,,90B7B41E-21C0-47BA-AD54-C6D85E3D8600,2,{'useDefault': True},,,
45,calendar#event,"""3107225927770000""",_6cqjehhk6or3eb9i6cs44b9k6923eba18l1kcb9h6p0j4dhm6h1kcgq470,confirmed,https://www.google.com/calendar/event?eid=XzZjcWplaGhrNm9yM2ViOWk2Y3M0NGI5azY5MjNlYmExOGwxa2NiOWg2cDBqNGRobTZoMWtjZ3E0NzAgaGpjODBzaDhnNjBpNTI0cGVnYjdwaWk2cWNAZw,2019-03-26T15:09:06.000Z,2019-03-26T15:09:26.773Z,NLP - Canonical Dictionary,"{'email': 'jvalansi@gmail.com', 'displayName': 'Jordan Valansi'}","{'email': 'hjc80sh8g60i524pegb7pii6qc@group.calendar.google.com', 'displayName': 'Plan', 'self': True}","{'dateTime': '2019-03-26T04:30:00+01:00', 'timeZone': 'America/Los_Angeles'}","{'dateTime': '2019-03-26T07:30:00+01:00', 'timeZone': 'America/Los_Angeles'}",,,357F4667-238B-42D7-AECF-16A2664CFCD8,0,{'useDefault': False},,,
46,calendar#event,"""3105157395561000""",_6h242chi70r3eb9n70skab9k8or42b9p6kp3ab9i6cojgh1g74qjici18c,confirmed,https://www.google.com/calendar/event?eid=XzZoMjQyY2hpNzByM2ViOW43MHNrYWI5azhvcjQyYjlwNmtwM2FiOWk2Y29qZ2gxZzc0cWppY2kxOGMgaGpjODBzaDhnNjBpNTI0cGVnYjdwaWk2cWNAZw,2019-03-02T07:59:54.000Z,2019-03-26T23:43:21.394Z,Conversational AI and Intelligent Chatbot Design Strategy,"{'email': 'jvalansi@gmail.com', 'displayName': 'Jordan Valansi'}","{'email': 'hjc80sh8g60i524pegb7pii6qc@group.calendar.google.com', 'displayName': 'Plan', 'self': True}","{'dateTime': '2019-03-27T02:00:00+01:00', 'timeZone': 'America/Los_Angeles'}","{'dateTime': '2019-03-27T04:00:00+01:00', 'timeZone': 'America/Los_Angeles'}",,,4DA22867-789E-4F6A-9525-2318D09592AC,0,"{'useDefault': False, 'overrides': [{'method': 'popup', 'minutes': 120}]}",,"View in app: meetup://San-Francisco-AI-Meetup/events/259414050

View in browser: https://www.meetup.com/San-Francisco-AI-Meetup/events/259414050/",
