text	label	is_action	names	dates	locations
If you so much as touch us, Hiccup is gonna kick...	False	True	[Hiccup]	[]	[]
And unless you let us go, right now... he will blast through here on his Night Fury... and blow your entire fleet of ships to splinters.	False	True	[Night, Fury]	[]	[]
Then we will take Berk!	False	True	[Berk]	[]	[]
Stop being so stoic, Stoick!	False	True	[Stoick]	[]	[]
Come on, Toothless!	False	True	[Toothless]	[]	[]
Show them what you got, bud.	False	True	[bud]	[]	[]
Come on, Cloudjumper!	False	True	[Cloudjumper]	[]	[]
Come on, Gobber!	False	True	[Gobber]	[]	[]
Come on, Gobber!	False	True	[Gobber]	[]	[]
Toothless, come on.	False	True	[Toothless]	[]	[]
Gather the men and meet me at Berk!	False	True	[Berk]	[]	[]
May they sing your name with love and fury... so that we might hear it rise from the depths of Valhalla... and know that you have taken your rightful place... at the table of kings.	False	True	[Valhalla]	[]	[]
Get Toothless back and kick Drago's...	False	True	[Toothless, Drago]	[]	[]
Try to keep his focus off Toothless.	False	True	[Toothless]	[]	[]
Shut it out, Toothless.	False	True	[Toothless]	[]	[]
Hold him there, Toothless.	False	True	[Toothless]	[]	[]
Give me a cuddle, Grumpy!	False	True	[Grumpy]	[]	[]
Son, stay...	False	True	[Son]	[]	[]
Shut up, Ash!	False	True	[Ash]	[]	[]
Terry, get in here, quick!	False	True	[Terry]	[]	[]
Must warn Caesar.	False	True	[Caesar]	[]	[]
See you tomorrow, asshole.	False	True	[asshole]	[tomorrow]	[]
Want Caesar.	False	True	[Caesar]	[]	[]
Come, fight for Caesar!	False	True	[Caesar]	[]	[]
Ellie, help me.	False	True	[Ellie]	[]	[]
Malcolm, stop!	False	True	[Malcolm]	[]	[]
Dad, look.	False	True	[Dad]	[]	[]
They will turn from Koba.	False	True	[Koba]	[]	[]
Caesar, look.	False	True	[Caesar]	[]	[]
Malcolm, look at this.	False	True	[Malcolm]	[]	[]
Sit down, Finney!	False	True	[Finney]	[]	[]
Get your butt back in bed, Murph.	False	True	[Murph]	[]	[]
Shake a leg! Murph, get a move on!	False	True	[Murph]	[]	[]
- Dad, tell her.	False	True	[Dad]	[]	[]
All right, Murph, give me second.	False	True	[Murph]	[]	[]
Shut it, Tom!	False	True	[Tom]	[]	[]
- Grab the spare, Tom.	False	True	[Tom]	[]	[]
Take the wheel, Tom.	False	True	[Tom]	[]	[]
- Look, Coop, you have to be realistic.	False	True	[Coop]	[]	[]
And Tom will do just fine.	False	True	[Tom]	[]	[]
But like the potatoes in Ireland and the wheat in the Dust Bowl... the corn will die.	False	True	[Dust, Bowl]	[]	[Ireland]
Murph, look at me.	False	True	[Murph]	[]	[]
"- It says, ""Stay,"" Dad."	False	True	[Dad]	[]	[]
Come on, Murph!	False	True	[Murph]	[]	[]
Look after my kids, Donald!	False	True	[Donald]	[]	[]
- Give my regards to Dr. Mann.	False	True	[Dr., Mann]	[]	[]
- Tell me about Edmunds.	False	True	[Edmunds]	[]	[]
Just remember, Coop, you are literally wasting your breath.	False	True	[Coop]	[]	[]
If you record any messages, I can get them to transmit it to Cooper.	False	True	[Cooper]	[]	[]
This is the Wormhole, and every time we'd come around... we would receive images from the other side of the foreign galaxy.	False	True	[Wormhole]	[]	[]
Say it, don't spray it, Rom.	False	True	[Rom]	[]	[]
So a Wormhole bends space like this, so you can take a shortcut through... a higher dimension.	False	True	[Wormhole]	[]	[]
Okay, so... to show that, they've turned three-dimensional space into two dimensions which turns a Wormhole into two dimensions, a circle.	False	True	[Wormhole]	[]	[]
The gravity on that planet will slow our clock compared to Earth's drastically.	False	True	[Earth]	[]	[]
So, TARS, you should definitely stay here.	False	True	[TARS]	[]	[]
Conserve fuel, minimize thrusting, but make sure we stay in range of Miller's planet.	False	True	[Miller]	[]	[]
Brand, Doyle, get ready.	False	True	[Doyle]	[]	[]
Get your ass back to the Ranger now!	False	True	[Ranger]	[]	[]
No, Cooper, go.	False	True	[Cooper]	[]	[]
Get up, Brand!	False	True	[Brand]	[]	[]
Come on, CASE has her!	False	True	[CASE]	[]	[]
Get back here, Doyle!	False	True	[Doyle]	[]	[]
Look, Cooper, I screwed up.	False	True	[Cooper]	[]	[]
CASE, blow the cabin oxygen through the main thrusters!	False	True	[CASE]	[]	[]
"Say ""Bye-bye, Grandpa."" Bye-bye, Grandpa."	False	True	[Grandpa, Grandpa]	[]	[]
Look at Miller's planet.	False	True	[Miller]	[]	[]
We'll find the same thing on Mann's.	False	True	[Mann]	[]	[]
TARS, chart a course for Dr. Mann's.	False	True	[TARS, Dr., Mann]	[]	[]
Strike out on Mann's planet, and we'll have to decide whether to return home... or push on to Edmunds' with Plan B.	False	True	[Mann, Edmunds, Plan, B.]	[]	[]
- Forgive me, Murph.	False	True	[Murph]	[]	[]
I'd need the old optical transmitter off KIPP, Cooper.	False	True	[Cooper]	[]	[KIPP]
Safety first, CASE, remember.	False	True	[CASE]	[]	[]
[SOFTLY] Get out.	False	True	[SOFTLY]	[]	[]
Just listen to my voice, Cooper.	False	True	[Cooper]	[]	[]
CASE, come on!	False	True	[CASE]	[]	[]
Let me know when TARS is aboard.	False	True	[TARS]	[]	[]
Dr. Mann, please respond.	False	True	[Dr., Mann]	[]	[]
Dr. Mann, please respond!	False	True	[Dr., Mann]	[]	[]
Dr. Mann, listen to me.	False	True	[Dr., Mann]	[]	[]
TARS, get ready to engage the docking mechanism.	False	True	[TARS]	[]	[]
Come on, TARS.	False	True	[TARS]	[]	[]
Come on, TARS!	False	True	[TARS]	[]	[]
The Lender's linkages have been destroyed... so we'll have to control manually.	False	True	[Lender]	[]	[]
Once Lander 1 is spent, TARS will detach...	False	True	[Lander, TARS]	[]	[]
Lander 1, prepare to detach on my mark.	False	True	[Lander]	[]	[]
- See you on the other side, Coop.	False	True	[Coop]	[]	[]
- See you there, Slick!	False	True	[Slick]	[]	[]
Murph, come on!	False	True	[Murph]	[]	[]
Come on, Murph.	False	True	[Murph]	[]	[]
Tell him, Murph.	False	True	[Murph]	[]	[]
Make him stay, Murph.	False	True	[Murph]	[]	[]
Make him stay, Murph.	False	True	[Murph]	[]	[]
Come in, Cooper.	False	True	[Cooper]	[]	[]
Oh, come on, Dad.	False	True	[Dad]	[]	[]
TARS, give me the coordinates for NASA in binary.	False	True	[TARS, NASA, binary]	[]	[]
TARS, translate the data into Morse and feed it to me.	False	True	[TARS, Morse]	[]	[]
Murph, I can see his car!	False	True	[Murph]	[]	[]
[INTERVIEWEES CONTINUE SPEAKING IN BACKGROUND]	False	True	[BACKGROUND]	[]	[]
Take your time, 007, but in five minutes the head of the Joint Security Service is going to walk through that door, and I've got to explain to him how one of our agents decided to potter off to Mexico,	False	True	[Joint, Security, Service]	[]	[Mexico]
007, I'd like you to meet Max Denbigh, head of the Joint Security Service.	False	True	[Max, Denbigh, Joint, Security, Service]	[]	[]
Report to Q tomorrow for medical, thank you.	False	True	[Q]	[tomorrow]	[]
Find a man called Marco Sciarra.	False	True	[Marco, Sciarra]	[]	[]
If C gets his way, he'll have unlimited access to the combined the intelligence streams of nine countries.	False	True	[C]	[]	[]
M, well, let's say he's feeling the pressure.	False	True	[M]	[]	[]
May I remind you that I answer directly to M.	False	True	[M.]	[]	[]
Identify yourself, asshole.	False	True	[asshole]	[]	[]
The impending completion of the Global Surveillance initiative... will mean our capability is second to none... and now is the moment for aggressive expansion.	False	True	[Global, Surveillance]	[]	[]
State your credentials for succeeding Signor Sciarra.	False	True	[Signor, Sciarra]	[]	[]
- Listen, Moneypenny.	False	True	[Moneypenny]	[]	[]
Okay, Q, give me something.	False	True	[Q]	[]	[]
I say again, the Nine Eyes committee would have full access to the combined intelligence streams of all member states.	False	True	[Nine, Eyes]	[]	[]
You save her, she can lead you to L'Americain.	False	True	[L'Americain]	[]	[]
Try the Hoffler Klinik.	False	True	[Hoffler, Klinik]	[]	[]
Look, Max, I know surveillance is a fact of life.	False	True	[Max]	[]	[]
Come on, M. You can't really tell me that one man in the field can compete with all of this, running around out there with his license to kill.	False	True	[M.]	[]	[]
Please excuse me, Mr. Bond.	False	True	[Mr., Bond]	[]	[]
To find L'Americain.	False	True	[L'Americain]	[]	[]
And unless you come back with me right now, my career and Moneypenny's will go the same way.	False	True	[Moneypenny]	[]	[]
- Q, go back to London.	False	True	[Q]	[]	[London]
I'll mourn my father in my own time, Mr. Bond.	False	True	[Mr., Bond]	[]	[]
And I should tell you I've spoken with the Home Secretary.	False	True	[Home, Secretary]	[]	[]
- Live and direct. 16:20 GMT.	False	True	[GMT]	[]	[]
You save her, she can lead you to L'Americain.	False	True	[L'Americain]	[]	[]
Try the Hoffler Klinik.	False	True	[Hoffler, Klinik]	[]	[]
If that happens, Spectre will have control of everything.	False	True	[Spectre]	[]	[]
Go back and find M, now!	False	True	[M]	[]	[]
Look around you, James.	False	True	[James]	[]	[]
- Echo team, hold fire.	False	True	[Echo]	[]	[]
May I remind you, Dr. Pym, that you're a soldier...	False	True	[Dr., Pym]	[]	[]
Dale, look, it wasn't a violent crime.	False	True	[Dale]	[]	[]
Hank, will you tell our guests what you told me every single time I asked you,	False	True	[Hank]	[]	[]
And, one day soon, an army of Yellowjackets will create a sustainable environment of well-being around the world.	False	True	[Yellowjackets]	[one day]	[]
We should have a longer conversation about that, Frank.	False	True	[Frank]	[]	[]
- Just get on the damn ant, Scott!	False	True	[Scott]	[]	[]
Hang on, Scott.	False	True	[Scott]	[]	[]
I could take down the servers and Cross wouldn't even know it.	False	True	[Cross]	[]	[]
Now dive through the keyhole, Scott.	False	True	[Scott]	[]	[]
Show me... (GROANS)	False	True	[GROANS]	[]	[]
You can do it, Scott.	False	True	[Scott]	[]	[]
Think about Cassie.	False	True	[Cassie]	[]	[]
- Scott, get out of there.	False	True	[Scott]	[]	[]
"Ant-them, get me to the mo""!"	False	True	[Ant]	[]	[]
Thank you, Hope.	False	True	[Hope]	[]	[]
Wait, I thought Daddy didn't get scared!	False	True	[Daddy]	[]	[]
Get some sleep, Scott.	False	True	[Scott]	[]	[]
- All right, let's fly, Ant-thony.	False	True	[Ant, thony]	[]	[]
Mean, pretty lady did good, Scott.	False	True	[Scott]	[]	[]
I'll sell them the Yellowjacket, but I'm keeping the particle to myself.	False	True	[Yellowjacket]	[]	[]
You can stop this, Darren.	False	True	[Darren]	[]	[]
SCOTT: it was neverjust a heist!	False	True	[SCOTT]	[]	[]
Paxton, turn around!	False	True	[Paxton]	[]	[]
Paxton, let me help!	False	True	[Paxton]	[]	[]
CASSIE: (VOICE DISTORTED) Come back, Daddy!	False	True	[VOICE, DISTORTED, Daddy]	[]	[]
Come back, Daddy!	False	True	[Daddy]	[]	[]
I'll see you later, Hank.	False	True	[Hank]	[]	[]
Really, Hope.	False	True	[Hope]	[]	[]
"""to tell you to tell me, because I'm tight with Ant-Man,"	False	True	[Ant]	[]	[]
"- Addicted - ""Suicide Squad (2016)"" ^ (Run time 02:14:32)"	False	True	[Suicide, Squad]	[2016]	[]
Floyd, step up to the door.	False	True	[Floyd]	[]	[]
You should talk to Mama more.	False	True	[Mama]	[]	[]
I'mma figure this out.	False	True	[I'mma]	[]	[]
Love you, Daddy.	False	True	[Daddy]	[]	[]
Oh, come to Daddy.	False	True	[Daddy]	[]	[]
Come on, Puddin'.	False	True	[Puddin]	[]	[]
Go ahead, open that up, B.	False	True	[B.]	[]	[]
Give me that, Smitty.	False	True	[Smitty]	[]	[]
Like fight the next war, defeat the next Superman.	False	True	[Superman]	[]	[]
Meet the Enchantress.	False	True	[Enchantress]	[]	[]
We'd like Dr. Moone back.	False	True	[Dr., Moone]	[]	[]
I move to, uh, authorize Amanda Waller to establish Task Force X under the ARGUS program.	False	True	[Amanda, Waller, Task, Force, X, ARGUS]	[]	[]
Griggs, tell your men to stand down.	False	True	[Griggs]	[]	[]
Let me hit the Tier One units and I'll build you a team of pipe hitters who'll do anything you can dream up.	False	True	[Tier]	[]	[]
Prisoner, get down on your knees, now!	False	True	[Prisoner]	[]	[]
All evacuees must report to a FEMA representative.	False	True	[FEMA]	[]	[]
I want you to enter the city, rescue HVT-1, and get them to safety.	False	True	[HVT-1]	[]	[]
Anything happens to Colonel Flag, I'll kill every single one of you.	False	True	[Colonel, Flag]	[]	[]
I'll notify your next of kin.	False	True	[kin]	[]	[]
Bump out second squad two blocks east.	False	True	[second, squad]	[]	[]
Take Bravo two blocks east.	False	True	[Bravo]	[]	[]
Admit it, Rick.	False	True	[Rick]	[]	[]
Deadshot, shoot that woman right now!	False	True	[Deadshot]	[]	[]
Watch your step, ma'am.	False	True	[ma'am]	[]	[]
I'll send another helo!	False	True	[helo]	[]	[]
Same thing Waller offered me, to kill you.	False	True	[Waller]	[]	[]
See, I was born with the Devil's gift.	False	True	[Devil]	[]	[]
GQ, come in.	False	True	[GQ]	[]	[]
Some shots you'll even have to take the curvature of the Earth in with the...	False	True	[Earth]	[]	[]
Father, please sit down.	False	True	[Father]	[]	[]
Ma'am, you must leave.	False	True	[Ma'am]	[]	[]
Airport, railway station, we can look everywhere.	False	True	[Airport]	[]	[]
Tell me, Ram.	False	True	[Ram]	[]	[]
Good morning, Anusuya mom.	False	True	[Anusuya]	[]	[]
Stop, mummy.	False	True	[mummy]	[]	[]
Sir, please save me.	False	True	[Sir]	[]	[]
Buddy, I'll come along.	False	True	[Buddy]	[]	[]
Wait..if Gabbar finds out, he will shoot me.	False	True	[Gabbar]	[]	[]
Excuse me, ma'am.	False	True	[ma'am]	[]	[]
- Sir..move aside.	False	True	[Sir]	[]	[]
Sharmila, if you're in love with him, then go marry him.	False	True	[Sharmila]	[]	[]
If you speak about Jaanu again, I will strangle you.	False	True	[Jaanu]	[]	[]
Please help me, Ram.	False	True	[Ram]	[]	[]
Go to the main building of the University campus.	False	True	[University]	[]	[]
Listen Krushnadev Amrutlal Patel.	False	True	[Krushnadev, Amrutlal, Patel]	[]	[]
Ask David whether the passport's been issued or not.	False	True	[David]	[]	[]
- David, come in.	False	True	[David]	[]	[]
Sir, let me speak.	False	True	[Sir]	[]	[]
Get me the security feed of the ATM used to withdraw money.	False	True	[ATM]	[]	[]
Sir, we'll soon know who withdrew the money.	False	True	[Sir]	[]	[]
Sir, please take your seat.	False	True	[Sir]	[]	[]
Get to Gandhi hospital..	False	True	[Gandhi]	[]	[]
Excuse me, Dr. Savita. - 1st floor, ICU ward.	False	True	[Dr., Savita, ICU]	[]	[]
Thank God, come on.	False	True	[God]	[]	[]
My friend Peter will pick you up in a hour.	False	True	[Peter]	[]	[]
Otherwise DK will catch you.	False	True	[DK]	[]	[]
Take her to ICU immediately.	False	True	[ICU]	[]	[]
Priya, Listen Priya.	False	True	[Priya, Listen, Priya]	[]	[]
Sir, I'll just speak to her and get off.	False	True	[Sir]	[]	[]
Let's circulate her photos all over Africa.	False	True	[Africa]	[]	[]
Ram, we must call papa and tell him everything.	False	True	[Ram, papa]	[]	[]
Sir, listen to me carefully.	False	True	[Sir]	[]	[]
Hey, get 10,000 rupees and come to Gandhi hospital.	False	True	[Gandhi]	[]	[]
Sharmila, come here.	False	True	[Sharmila]	[]	[]
Father, look at his gait.	False	True	[Father]	[]	[]
They will announce it on Dussera or Diwali after seeing the TRPs.	False	True	[Dussera, Diwali]	[]	[]
Meet me at Park Hotel tonight.	False	True	[Park, Hotel]	[]	[]
We'll sit on the moon and lick honey.	False	True	[lick, honey]	[]	[]
Collect your TC from the office and leave.	False	True	[TC]	[]	[]
Son, give me your hand.	False	True	[Son]	[]	[]
Ask her how did you harm Sukanya and her friends	False	True	[Sukanya]	[]	[]
Sir, I'll treat her like my sister now.	False	True	[Sir]	[]	[]
Sister Revati can help him.	False	True	[Sister, Revati]	[]	[]
Uncle, there's a medical kit in the car, get it.	False	True	[Uncle]	[]	[]
We'll have two Justice Platters, please.	False	True	[Justice, Platters]	[]	[]
Go, Dragon Warrior!	False	True	[Dragon, Warrior]	[]	[]
Go, Dragon Warrior!	False	True	[Dragon, Warrior]	[]	[]
Defend the Valley!	False	True	[Valley]	[]	[]
Go, Dragon Warrior!	False	True	[Dragon, Warrior]	[]	[]
Defend the Valley!	False	True	[Valley]	[]	[]
Come on, they're the Five.	False	True	[Five]	[]	[]
For instance... let me show you another move... the Dramatic Exit.	False	True	[Dramatic, Exit]	[]	[]
Viper and Tigress, do, like, a Totem Pole Poison Technique!	False	True	[Tigress, Totem, Pole, Poison, Technique]	[]	[]
You two, do a Swarming Insect Bite... with a Yellow Tail, Yellow Jacket, Spicy Tuna...	False	True	[Swarming, Insect, Bite, Yellow, Tail, Yellow, Jacket, Spicy, Tuna]	[]	[]
You may know me as the Beast of Vengeance.	False	True	[Beast, Vengeance]	[]	[]
Find Oogway's students, and bring them to me.	False	True	[Oogway]	[]	[]
See, Little Lotus was the name you were given at birth.	False	True	[Little, Lotus]	[]	[]
Get out of my head, Dad!	False	True	[Dad]	[]	[]
Dad, check it out!	False	True	[Dad]	[]	[]
Dad, look at this!	False	True	[Dad]	[]	[]
Bring it on, Master Rhino.	False	True	[Master, Rhino]	[]	[]
Dad, say hi to my friends.	False	True	[Dad]	[]	[]
Now you can see what being the Dragon Warrior's all about!	False	True	[Dragon, Warrior]	[]	[]
Po, focus!	False	True	[Po]	[]	[]
Dad, check out my Dumplings of Doom.	False	True	[Dad, Doom]	[]	[]
Should he ever return to the mortal realm... he can only be stopped by a true master of chi.	False	True	[chi]	[]	[]
Shifu, open another scroll or something.	False	True	[Shifu]	[]	[]
And I can only master chi by knowing who I really am.	False	True	[chi]	[]	[]
Dad, why does she keep staring at me like... that!	False	True	[Dad]	[]	[]
I'll put your chi to good use... destroying the Jade Palace and everyone in it.	False	True	[Jade, Palace]	[]	[]
You know, learn to be a panda, master chi, save the world!	False	True	[master, chi]	[]	[]
Dim, Sum, let's show him how we go uphill!	False	True	[Dim, Sum]	[]	[]
You know, to learn how to master chi.	False	True	[chi]	[]	[]
Come on, I wanna show you something else.	False	True	[wanna]	[]	[]
You must warn Po.	False	True	[Po]	[]	[]
I will show you the true power of chi, brother.	False	True	[chi]	[]	[]
Oogway, forgive me.	False	True	[Oogway]	[]	[]
Please, tell me you've mastered chi.	False	True	[chi]	[]	[]
I just have to get to Kai, grab his finger and then skadoosh!	False	True	[Kai]	[]	[]
We can learn kung fu.	False	True	[kung, fu]	[]	[]
Wait, wait, Stripy Baby!	False	True	[Stripy, Baby]	[]	[]
Sir, I said, get down, now!	False	True	[Sir]	[]	[]
Take a bucket of piss and call it Granny's peach tea.	False	True	[Granny]	[]	[]
Wrong room, miss.	False	True	[miss]	[]	[]
- Wayne, have a shot.	False	True	[Wayne]	[]	[]
Some young lady from Metropolis will make you honest.	False	True	[Metropolis]	[]	[]
Find us, Bruce!	False	True	[Bruce]	[]	[]
To keep it out of Luthor's hands.	False	True	[Luthor]	[]	[]
If you think Superman is a murderer then throw it away.	False	True	[Superman]	[]	[]
So, I urge Superman, to come to this hearth of the people tomorrow .	False	True	[Superman]	[tomorrow]	[]
You said that the ambush was arranged to frame Superman, but how could they know that he'll show up in the in the middle of the desert.	False	True	[Superman]	[]	[]
There are plenty of people, sir, who would say he's their hero.	False	True	[sir]	[]	[]
Grace can you get Greg up here please, right now.	False	True	[Greg]	[]	[]
To save Martha, bring me the head of the Bat.	False	True	[Martha, Bat]	[]	[]
Mother of God, would you look at the time.	False	True	[Mother, God]	[]	[]
Jenny, get her a chopper to Gotham.	False	True	[Jenny, Gotham]	[]	[]
And forget the heliport, put her on the god damn roof.	False	True	[god]	[]	[]
kill Martha.	False	True	[Martha]	[]	[]
the Devil will do it!	False	True	[Devil]	[]	[]
We can go straight to Key RED, Mr. President.	False	True	[RED, Mr., President]	[]	[]
Sir... please, sir... sir... can you please tell us how you feel on your win.	False	True	[Sir, sir, sir]	[]	[]
They will respect Saru's family... her culture and the value system she belongs to.	False	True	[Saru]	[]	[]
Does this mean my marriage to Sanjay's been postponed again.	False	True	[Sanjay]	[]	[]
Look, Kaveri.	False	True	[Kaveri]	[]	[]
Come, Saru.	False	True	[Saru]	[]	[]
Come, Saru.	False	True	[Saru]	[]	[]
Come, Saru.	False	True	[Saru]	[]	[]
Go to hell.	False	True	[hell]	[]	[]
Go to hell.	False	True	[hell]	[]	[]
- I'll go get Saru.	False	True	[Saru]	[]	[]
Come on, Saru.	False	True	[Saru]	[]	[]
Look... if I want to marry Kaveri...	False	True	[Kaveri]	[]	[]
And I will lose Sanjay all because of you.	False	True	[Sanjay]	[]	[]
Kaveri, think about dad...	False	True	[Kaveri]	[]	[]
Kaveri, I promise you... I'll get you married to Sanjay before he leaves.	False	True	[Kaveri, Sanjay]	[]	[]
Sanjay, listen to me please.	False	True	[Sanjay]	[]	[]
Calm down, Ruby.	False	True	[Ruby]	[]	[]
Stay, Saru.	False	True	[Saru]	[]	[]
- Ruby, say sorry.	False	True	[Ruby]	[]	[]
Then you can go back to your Cuffe Parade.	False	True	[Cuffe, Parade]	[]	[]
Saru, go home.	False	True	[Saru]	[]	[]
'Hari, keep this gun and sticks aside.'	False	True	[Hari]	[]	[]
See you, Inder.	False	True	[Inder]	[]	[]
Dad... dad, please let's go home.	False	True	[Dad]	[]	[]
Give this good news to Kaveri.	False	True	[Kaveri]	[]	[]
- Please mom, let Kaveri get married first.	False	True	[Kaveri]	[]	[]
Sir, I must get the house today.	False	True	[Sir]	[today]	[]
Inder... drinking beer and cannabis brew everyday can kill a man.	False	True	[Inder]	[]	[]
Saru, stop this!	False	True	[Saru]	[]	[]
Bring your booty forward, Inder.	False	True	[Inder]	[]	[]
Inder, let's go back.	False	True	[Inder]	[]	[]
Stop this, Inder.	False	True	[Inder]	[]	[]
"""You can check on Wikipedia."""	False	True	[Wikipedia]	[]	[]
"""You can search on Google."""	False	True	[Google]	[]	[]
"""You can check on Wikipedia."""	False	True	[Wikipedia]	[]	[]
"""You can search on Google."""	False	True	[Google]	[]	[]
"""You can check on Wikipedia."""	False	True	[Wikipedia]	[]	[]
"""You can search on Google."""	False	True	[Google]	[]	[]
"""You can check on Wikipedia."""	False	True	[Wikipedia]	[]	[]
"""You can search on Google."""	False	True	[Google]	[]	[]
I will go to the office as this new Saru.	False	True	[Saru]	[]	[]
"""Marry me Saru."""	False	True	[Saru]	[]	[]
Hi... can I speak with Saraswati Parthasaarthy.	False	True	[Saraswati, Parthasaarthy]	[]	[]
Sir, please take it.	False	True	[Sir]	[]	[]
Come, Saru.	False	True	[Saru]	[]	[]
Saru, wait a minute.	False	True	[Saru]	[]	[]
Saru, stop this.	False	True	[Saru]	[]	[]
Stop what, Inder.	False	True	[Inder]	[]	[]
See Inder... even though I have become beautiful... no one wants to marry me.	False	True	[Inder]	[]	[]
You'll hate me for this tomorrow, Saru.	False	True	[Saru]	[tomorrow]	[]
I will give this card to Saru.	False	True	[Saru]	[]	[]
Saru, grow up.	False	True	[Saru]	[]	[]
Marry me, Saru.	False	True	[Saru]	[]	[]
Sir, please let me make a call.	False	True	[Sir]	[]	[]
Rode, do something about him.	False	True	[Rode]	[]	[]
- Rode, throw him behind bars.	False	True	[Rode]	[]	[]
Bharti, get the car.	False	True	[Bharti]	[]	[]
Marry me, Inder.	False	True	[Inder]	[]	[]
And... according to your family's norms... you'll perform religious deeds and stay devoted to God.	False	True	[God]	[]	[]
Wait a minute, Saru.	False	True	[Saru]	[]	[]
Garland him, Saru.	False	True	[Saru]	[]	[]
Sir, please go.	False	True	[Sir]	[]	[]
Sit, Inder.	False	True	[Inder]	[]	[]
Manish, please pause the video	False	True	[Manish]	[]	[]
"""Show me an App to contact and interact"""	False	True	[App]	[]	[]
"""Fling aside Facebook, darling Look at my face and have a fling"""	False	True	[Facebook]	[]	[]
You must arrange the weapons I need and Malaysian Govt's support	False	True	[Malaysian, Govt]	[]	[]
Ayushi, you must update every movement of Akilan's 24x7	False	True	[Ayushi, Akilan]	[]	[]
Listen, Balaji	False	True	[Balaji]	[]	[]
Contact the top official in the Malaysian Govt	False	True	[Malaysian, Govt]	[]	[]
Sir, I'll follow you from a distance	False	True	[Sir]	[]	[]
Come buy CD and DVD with 5.1 prints	False	True	[CD, DVD]	[]	[]
Listen, our Visa has expired	False	True	[Visa]	[]	[]
Grab that bag from him 1 minute Wait	False	True	[Wait]	[]	[]
Call Billy	False	True	[Billy]	[]	[]
He will say, 'Bro, a dog chased me'	False	True	[Bro]	[]	[]
Muthaiah, take her behind that counter	False	True	[Muthaiah]	[]	[]
Muthaiah, ask 2 of your men to take that girl to the hospital	False	True	[Muthaiah]	[]	[]
"""Come close to me Glue together gladly"""	False	True	[Glue]	[]	[]
Load it, Rosy	False	True	[Rosy]	[]	[]
Run his mug shot through America's CIA, Britain's M16	False	True	[CIA, M16]	[]	[America, Britain]
Switch on the Bluetooth	False	True	[Bluetooth]	[]	[]
"""Zip zap zoom, like a bat out of hell Put the pedal to the metal"""	False	True	[Zip]	[]	[]
Akilan, we must stop the export	False	True	[Akilan]	[]	[]
But now Love himself will slip and fall into oblivion!	False	True	[Love]	[]	[]
The Trident of Poseidon, can break your curse.	False	True	[Trident, Poseidon]	[]	[]
Sir, look at your charts.	False	True	[Sir]	[]	[]
Find Sparrow for me and relay a message.	False	True	[Sparrow]	[]	[]
- Stop that Witch! Get her!	False	True	[Witch]	[]	[]
Face it Jack.	False	True	[Jack]	[]	[]
- The Trident can break, any curse at sea.	False	True	[Trident]	[]	[]
Find us a ship. And the Trident will be ours.	False	True	[Trident]	[]	[]
Come to me Witch!	False	True	[Witch]	[]	[]
Come to Daddy.	False	True	[Daddy]	[]	[]
Let it be known that the pirate Jack Sparrow..	False	True	[Jack, Sparrow]	[]	[]
And free him from the Dutchmen.	False	True	[Dutchmen]	[]	[]
He's coming for you Jack, to seek revenge.	False	True	[Jack]	[]	[]
I have been expecting you Captain. Perhaps you would like some tea.	False	True	[Captain]	[]	[]
- Ask yourself this, Captain.	False	True	[Captain]	[]	[]
Lead them to Jack before he finds the trident.	False	True	[Jack]	[]	[]
If they disembowel you, ask for Viktor.	False	True	[Viktor]	[]	[]
I should like to speak to Victor in disembowelment.	False	True	[Victor]	[]	[]
I should like to speak to Vic.	False	True	[Vic]	[]	[]
Final words of Carina Smyth. Shut up!	False	True	[Carina, Smyth]	[]	[]
- We'd find the Trident together.	False	True	[Trident]	[]	[]
Nothing could stop the Silent Mary.	False	True	[Silent, Mary]	[]	[]
- Leave her be. - She will take us to the Trident.	False	True	[Trident]	[]	[]
- Carina! - You will soon pay for what you did to me.	False	True	[Carina]	[]	[]
- Henry, help me.	False	True	[Henry]	[]	[]
Mi men and myself will go ashore.	False	True	[Mi]	[]	[]
And I'll fetch you little Sparrow.	False	True	[Sparrow]	[]	[]
Wake up Sparrow.	False	True	[Sparrow]	[]	[]
Wake up Sparrow.	False	True	[Sparrow]	[]	[]
- But you'll have to do. - Royce, let's get on with this.	False	True	[Royce]	[]	[]
To make an honest woman of her, Jack.	False	True	[Jack]	[]	[]
Place your hand on the Bible.	False	True	[Bible]	[]	[]
Place your hand on the Bible.	False	True	[Bible]	[]	[]
- Or I'll put a bullet in your skull. - Jack, they are going to kill us.	False	True	[Jack]	[]	[]
I can take us to the Trident, if you'd only trust me.	False	True	[Trident]	[]	[]
Sir, there is no island, on any map, to support what the woman says.	False	True	[Sir]	[]	[]
I will have to frank Hector.	False	True	[Hector]	[]	[]
I would say this puts me in a rather favorable position, Daddy.	False	True	[Daddy]	[]	[]
Let's be brave, save the Pearl.	False	True	[Pearl]	[]	[]
Look at it Jack.	False	True	[Jack]	[]	[]
- Look Jack, there it is.	False	True	[Jack]	[]	[]
Sparrow, Sparrow.	False	True	[Sparrow]	[]	[]
Enjoy the Flick !	False	True	[Flick]	[]	[]
When she gets back, tell her Madame Rossetti wants to see her at once.	False	True	[Madame, Rossetti]	[]	[]
Come on, Ella, let's go back inside again.	False	True	[Ella]	[]	[]
