word,count,freq,log_freq,tfidf,tfiedf
40000,2,6.61e-05,-9.624341811106634,-0.20780641827288077,30257.186081694406
consider,3,0.0001,-9.210340371976182,-0.3257208614274389,30000.0
significant,3,0.0001,-9.210340371976182,-0.3257208614274389,30000.0
come,18,0.000603,-7.413593361237089,-2.427972391109995,29850.746268656716
on,248,0.00832,-4.78909302414902,-51.78433552020373,29807.69230769231
lower,4,0.000135,-8.910235779525845,-0.44892190273924026,29629.629629629628
player,4,0.000135,-8.910235779525845,-0.44892190273924026,29629.629629629628
did,27,0.000912,-6.999870567889943,-3.857214178195718,29605.263157894737
stars,2,6.76e-05,-9.601902574915355,-0.20829205299634387,29585.798816568047
business,10,0.000339,-7.989510450583824,-1.2516411439538528,29498.525073746314
short,6,0.000204,-8.497390564120058,-0.7060991200445458,29411.764705882353
justice,3,0.000102,-9.190537744680004,-0.32642268421524817,29411.764705882353
previous,3,0.000102,-9.190537744680004,-0.32642268421524817,29411.764705882353
similar,5,0.00017,-8.679712120914012,-0.5760559717127437,29411.76470588235
wrong,7,0.00024,-8.334871634622283,-0.8398449678484129,29166.666666666664
nice,7,0.00024,-8.334871634622283,-0.8398449678484129,29166.666666666664
might,13,0.000447,-7.712951963350705,-1.685476593368081,29082.774049217
family,13,0.000447,-7.712951963350705,-1.685476593368081,29082.774049217
would,54,0.00186,-6.287178791257027,-8.588907965380688,29032.25806451613
of,816,0.0282,-3.5684333010380693,-228.6717814685293,28936.17021276596
mouth,2,6.92e-05,-9.57850969534065,-0.20880074913667163,28901.73410404624
fat,2,6.92e-05,-9.57850969534065,-0.20880074913667163,28901.73410404624
interview,2,6.92e-05,-9.57850969534065,-0.20880074913667163,28901.73410404624
serve,2,6.92e-05,-9.57850969534065,-0.20880074913667163,28901.73410404624
drugs,2,6.92e-05,-9.57850969534065,-0.20880074913667163,28901.73410404624
multiple,2,6.92e-05,-9.57850969534065,-0.20880074913667163,28901.73410404624
term,5,0.000174,-8.656455258749745,-0.5776036322657725,28735.632183908045
for,292,0.0102,-4.585367558691911,-63.68082738459906,28627.450980392154
listen,3,0.000105,-9.161550207806751,-0.32745549955548314,28571.42857142857
knows,3,0.000105,-9.161550207806751,-0.32745549955548314,28571.42857142857
always,16,0.000562,-7.484008708070583,-2.137891686676683,28469.750889679715
companies,4,0.000141,-8.866750667586105,-0.45112354570008056,28368.79432624113
share,4,0.000141,-8.866750667586105,-0.45112354570008056,28368.79432624113
event,4,0.000141,-8.866750667586105,-0.45112354570008056,28368.79432624113
let,11,0.000389,-7.851931214345828,-1.4009292363517538,28277.634961439588
highest,2,7.08e-05,-9.5556515572646,-0.20930022280683913,28248.58757062147
here's,2,7.08e-05,-9.5556515572646,-0.20930022280683913,28248.58757062147
defense,2,7.08e-05,-9.5556515572646,-0.20930022280683913,28248.58757062147
leaders,2,7.08e-05,-9.5556515572646,-0.20930022280683913,28248.58757062147
spot,2,7.08e-05,-9.5556515572646,-0.20930022280683913,28248.58757062147
appeared,2,7.08e-05,-9.5556515572646,-0.20930022280683913,28248.58757062147
slow,2,7.08e-05,-9.5556515572646,-0.20930022280683913,28248.58757062147
easy,5,0.000178,-8.633727007672189,-0.5791241714681099,28089.88764044944
above,5,0.000178,-8.633727007672189,-0.5791241714681099,28089.88764044944
pick,3,0.000107,-9.142681723502369,-0.32813129568845617,28037.383177570093
anyone,6,0.000214,-8.449534542942423,-0.710098286421182,28037.383177570093
till,2,7.24e-05,-9.533304258572603,-0.20979084961035901,27624.309392265193
fit,2,7.24e-05,-9.533304258572603,-0.20979084961035901,27624.309392265193
separate,2,7.24e-05,-9.533304258572603,-0.20979084961035901,27624.309392265193
location,2,7.24e-05,-9.533304258572603,-0.20979084961035901,27624.309392265193
plus,2,7.24e-05,-9.533304258572603,-0.20979084961035901,27624.309392265193
usually,4,0.000145,-8.8387768155437,-0.4525513069823959,27586.206896551725
club,4,0.000145,-8.8387768155437,-0.4525513069823959,27586.206896551725
this,174,0.00631,-5.065619602429015,-34.34920378082975,27575.27733755943
at,135,0.0049,-5.318520073865556,-25.38300093354364,27551.020408163266
you,269,0.00977,-4.628438812927445,-58.11894914731733,27533.26509723644
yourself,5,0.000182,-8.611503870887478,-0.5806186788004908,27472.527472527472
win,6,0.000219,-8.426438828147774,-0.7120445685735629,27397.260273972603
months,6,0.000219,-8.426438828147774,-0.7120445685735629,27397.260273972603
in,532,0.0195,-3.937340813412436,-135.11657364984956,27282.05128205128
network,3,0.00011,-9.115030192171858,-0.3291267211134913,27272.727272727272
beginning,3,0.00011,-9.115030192171858,-0.3291267211134913,27272.727272727272
small,9,0.000331,-8.01339218258721,-1.1231198717013564,27190.332326283988
came,9,0.000331,-8.01339218258721,-1.1231198717013564,27190.332326283988
america,4,0.000148,-8.818298284200159,-0.453602256476949,27027.027027027027
happened,4,0.000148,-8.818298284200159,-0.453602256476949,27027.027027027027
queen,2,7.41e-05,-9.510095025662233,-0.2103028407816283,26990.55330634278
records,2,7.41e-05,-9.510095025662233,-0.2103028407816283,26990.55330634278
exchange,2,7.41e-05,-9.510095025662233,-0.2103028407816283,26990.55330634278
grow,2,7.41e-05,-9.510095025662233,-0.2103028407816283,26990.55330634278
site,5,0.000186,-8.589763884251074,-0.582088176971577,26881.72043010753
art,5,0.000186,-8.589763884251074,-0.582088176971577,26881.72043010753
series,5,0.000186,-8.589763884251074,-0.582088176971577,26881.72043010753
lose,3,0.000112,-9.09701168666918,-0.32977862438015987,26785.714285714286
daily,3,0.000112,-9.09701168666918,-0.32977862438015987,26785.714285714286
visit,3,0.000112,-9.09701168666918,-0.32977862438015987,26785.714285714286
peace,3,0.000112,-9.09701168666918,-0.32977862438015987,26785.714285714286
form,6,0.000224,-8.403864506109235,-0.7139572509335755,26785.714285714286
necessary,3,0.000112,-9.09701168666918,-0.32977862438015987,26785.714285714286
research,6,0.000224,-8.403864506109235,-0.7139572509335755,26785.714285714286
up,64,0.0024,-6.032286541628237,-10.609575582715124,26666.666666666668
countries,4,0.000151,-8.79823072114935,-0.4546368612935696,26490.06622516556
hold,4,0.000151,-8.79823072114935,-0.4546368612935696,26490.06622516556
weather,2,7.59e-05,-9.48609387356269,-0.2108349365563321,26350.461133069828
uses,2,7.59e-05,-9.48609387356269,-0.2108349365563321,26350.461133069828
wonder,2,7.59e-05,-9.48609387356269,-0.2108349365563321,26350.461133069828
saw,6,0.000229,-8.381788554410035,-0.7158376712859371,26200.873362445414
remember,6,0.000229,-8.381788554410035,-0.7158376712859371,26200.873362445414
you've,3,0.000115,-9.070578429601024,-0.33073965715458314,26086.95652173913
article,3,0.000115,-9.070578429601024,-0.33073965715458314,26086.95652173913
and,668,0.0257,-3.661264287080963,-182.45063661672458,25992.217898832685
i've,13,0.000501,-7.598904456879409,-1.7107729244089775,25948.103792415168
media,4,0.000155,-8.772085441045027,-0.45599191057622396,25806.451612903227
comments,2,7.76e-05,-9.463943130775101,-0.21132840427753066,25773.19587628866
sports,2,7.76e-05,-9.463943130775101,-0.21132840427753066,25773.19587628866
avoid,2,7.76e-05,-9.463943130775101,-0.21132840427753066,25773.19587628866
matter,6,0.000234,-8.360189442606572,-0.7176870860631236,25641.02564102564
room,6,0.000234,-8.360189442606572,-0.7176870860631236,25641.02564102564
fine,4,0.000158,-8.752915524937308,-0.45699058657699654,25316.455696202534
agree,2,7.94e-05,-9.441012189711184,-0.2118416923748494,25188.916876574305
calling,2,7.94e-05,-9.441012189711184,-0.2118416923748494,25188.916876574305
rich,2,7.94e-05,-9.441012189711184,-0.2118416923748494,25188.916876574305
manager,2,7.94e-05,-9.441012189711184,-0.2118416923748494,25188.916876574305
dream,2,7.94e-05,-9.441012189711184,-0.2118416923748494,25188.916876574305
parties,2,7.94e-05,-9.441012189711184,-0.2118416923748494,25188.916876574305
sell,2,7.94e-05,-9.441012189711184,-0.2118416923748494,25188.916876574305
group,10,0.000398,-7.829058552679836,-1.277292784657622,25125.628140703517
taking,6,0.00024,-8.334871634622283,-0.7198671152986396,25000.0
version,3,0.00012,-9.028018815182229,-0.3322988200860817,25000.0
long,16,0.000646,-7.344711054181673,-2.1784383186715677,24767.80185758514
king,4,0.000162,-8.72791422273189,-0.4582996461608185,24691.358024691355
board,4,0.000162,-8.72791422273189,-0.4582996461608185,24691.358024691355
cost,4,0.000162,-8.72791422273189,-0.4582996461608185,24691.358024691355
far,8,0.000324,-8.034767042171945,-0.9956729246797743,24691.358024691355
fight,4,0.000162,-8.72791422273189,-0.4582996461608185,24691.358024691355
effort,2,8.13e-05,-9.417364541410508,-0.21237364139462792,24600.246002460026
k,2,8.13e-05,-9.417364541410508,-0.21237364139462792,24600.246002460026
condition,2,8.13e-05,-9.417364541410508,-0.21237364139462792,24600.246002460026
we've,2,8.13e-05,-9.417364541410508,-0.21237364139462792,24600.246002460026
well,27,0.0011,-6.812445099177812,-3.9633346921590027,24545.454545454544
yeah,6,0.000245,-8.314252347419547,-0.721652380669224,24489.79591836735
related,3,0.000123,-9.003326202591856,-0.33321018615724124,24390.243902439022
looked,3,0.000123,-9.003326202591856,-0.33321018615724124,24390.243902439022
turned,3,0.000123,-9.003326202591856,-0.33321018615724124,24390.243902439022
review,3,0.000123,-9.003326202591856,-0.33321018615724124,24390.243902439022
both,15,0.000617,-7.3906415340588865,-2.0295937681288283,24311.18314424635
around,13,0.000537,-7.52951246345541,-1.7265394091710022,24208.566108007446
program,4,0.000166,-8.703522769607732,-0.459584021997139,24096.385542168675
notice,2,8.32e-05,-9.394263210137112,-0.21289588712416005,24038.46153846154
additional,2,8.32e-05,-9.394263210137112,-0.21289588712416005,24038.46153846154
carry,2,8.32e-05,-9.394263210137112,-0.21289588712416005,24038.46153846154
sold,2,8.32e-05,-9.394263210137112,-0.21289588712416005,24038.46153846154
keep,10,0.000417,-7.782424336165473,-1.2849466397674176,23980.815347721822
child,5,0.000209,-8.473176305999463,-0.5900974816798905,23923.444976076553
special,5,0.000209,-8.473176305999463,-0.5900974816798905,23923.444976076553
earth,3,0.000126,-8.979228651012797,-0.33410442217234554,23809.52380952381
him,30,0.00126,-6.676643558018751,-4.493275661536483,23809.52380952381
attention,3,0.000126,-8.979228651012797,-0.33410442217234554,23809.52380952381
character,3,0.000126,-8.979228651012797,-0.33410442217234554,23809.52380952381
her,45,0.00191,-6.260652036923599,-7.187749731913292,23560.20942408377
laws,2,8.51e-05,-9.371683522384945,-0.21340882833088154,23501.762632197417
2.5,10,0.000427,-7.75872654473565,-1.2888713041169197,23419.2037470726
age,5,0.000214,-8.449534542942423,-0.5917485720176516,23364.48598130841
internet,3,0.000129,-8.955698153602603,-0.33498225917687857,23255.813953488374
stage,3,0.000129,-8.955698153602603,-0.33498225917687857,23255.813953488374
line,7,0.000302,-8.105083540589405,-0.8636555027403157,23178.807947019865
she,40,0.00174,-6.3538701657556995,-6.295375724795376,22988.505747126437
english,4,0.000174,-8.656455258749745,-0.462082905812618,22988.505747126437
pre,2,8.71e-05,-9.348453674105818,-0.21393912509186186,22962.11251435132
claim,2,8.71e-05,-9.348453674105818,-0.21393912509186186,22962.11251435132
flight,2,8.71e-05,-9.348453674105818,-0.21393912509186186,22962.11251435132
store,2,8.71e-05,-9.348453674105818,-0.21393912509186186,22962.11251435132
leader,2,8.71e-05,-9.348453674105818,-0.21393912509186186,22962.11251435132
past,5,0.000219,-8.426438828147774,-0.5933704738113024,22831.0502283105
fuck,5,0.000219,-8.426438828147774,-0.5933704738113024,22831.0502283105
death,6,0.000263,-8.24335652578651,-0.7278588498788158,22813.68821292776
they,73,0.00324,-5.732181949177899,-12.735115641343093,22530.864197530864
gotta,2,8.91e-05,-9.32575122348751,-0.21445993486968323,22446.68911335578
religious,2,8.91e-05,-9.32575122348751,-0.21445993486968323,22446.68911335578
stupid,2,8.91e-05,-9.32575122348751,-0.21445993486968323,22446.68911335578
send,3,0.000135,-8.910235779525845,-0.3366914270544302,22222.222222222223
set,9,0.000407,-7.806697372521679,-1.1528562682189467,22113.02211302211
travel,2,9.12e-05,-9.302455660883988,-0.21499699357985924,21929.82456140351
effects,2,9.12e-05,-9.302455660883988,-0.21499699357985924,21929.82456140351
india,2,9.12e-05,-9.302455660883988,-0.21499699357985924,21929.82456140351
who,49,0.00224,-6.101279413115189,-8.031102442984428,21875.000000000004
cause,5,0.000229,-8.381788554410035,-0.5965313927382809,21834.06113537118
home,12,0.00055,-7.505592279737757,-1.598807869219786,21818.181818181816
has,51,0.00234,-6.057604349612527,-8.419169865932595,21794.871794871793
sound,3,0.000138,-8.88825687280707,-0.3375239985669481,21739.130434782608
girls,3,0.000138,-8.88825687280707,-0.3375239985669481,21739.130434782608
many,18,0.000832,-7.091678117143066,-2.538186266024639,21634.615384615387
as,133,0.00617,-5.088056441064841,-26.139647140424692,21555.915721231766
majority,2,9.33e-05,-9.279690450110976,-0.21552443055641818,21436.227224008573
wow,2,9.33e-05,-9.279690450110976,-0.21552443055641818,21436.227224008573
unless,2,9.33e-05,-9.279690450110976,-0.21552443055641818,21436.227224008573
fair,2,9.33e-05,-9.279690450110976,-0.21552443055641818,21436.227224008573
close,5,0.000234,-8.360189442606572,-0.5980725717192696,21367.521367521367
act,5,0.000234,-8.360189442606572,-0.5980725717192696,21367.521367521367
coming,5,0.000234,-8.360189442606572,-0.5980725717192696,21367.521367521367
given,6,0.000282,-8.17360348702616,-0.7340703533666285,21276.59574468085
areas,3,0.000141,-8.866750667586105,-0.3383426592750604,21276.59574468085
left,9,0.000427,-7.75872654473565,-1.1599841737052279,21077.28337236534
play,8,0.00038,-7.875339305243843,-1.0158292474678712,21052.631578947367
state,11,0.000525,-7.55211229537265,-1.4565461383221154,20952.380952380954
friday,2,9.55e-05,-9.25638431047759,-0.21606708763551852,20942.40837696335
operation,2,9.55e-05,-9.25638431047759,-0.21606708763551852,20942.40837696335
force,4,0.000191,-8.563237129917644,-0.46711307176407363,20942.40837696335
huge,2,9.55e-05,-9.25638431047759,-0.21606708763551852,20942.40837696335
ass,2,9.55e-05,-9.25638431047759,-0.21606708763551852,20942.40837696335
continued,2,9.55e-05,-9.25638431047759,-0.21606708763551852,20942.40837696335
global,2,9.55e-05,-9.25638431047759,-0.21606708763551852,20942.40837696335
must,12,0.000575,-7.461140517166924,-1.608333199514185,20869.565217391304
girl,5,0.00024,-8.334871634622283,-0.5998892627488663,20833.333333333332
issues,3,0.000145,-8.8387768155437,-0.3394134802367969,20689.655172413793
needed,3,0.000145,-8.8387768155437,-0.3394134802367969,20689.655172413793
various,3,0.000145,-8.8387768155437,-0.3394134802367969,20689.655172413793
central,3,0.000145,-8.8387768155437,-0.3394134802367969,20689.655172413793
children,7,0.000339,-7.989510450583824,-0.8761488007676971,20648.96755162242
name,9,0.000437,-7.735577362868684,-1.1634554963150694,20594.965675057207
experience,4,0.000195,-8.542510999400527,-0.4682463973743436,20512.82051282051
train,2,9.77e-05,-9.233608998915537,-0.21660003149742366,20470.829068577277
our,27,0.00132,-6.630123542383857,-4.0723223070278065,20454.545454545456
whole,6,0.000295,-8.128535201624453,-0.7381403723023707,20338.983050847455
themselves,3,0.000148,-8.818298284200159,-0.34020169235771175,20270.27027027027
fucking,4,0.0002,-8.517193191416238,-0.46963828459723833,20000.0
moved,2,0.0001,-9.210340371976182,-0.21714724095162594,20000.0
president,5,0.000251,-8.29005761883249,-0.6031321167951258,19920.318725099605
knew,3,0.000151,-8.79823072114935,-0.3409776459701772,19867.54966887417
date,3,0.000151,-8.79823072114935,-0.3409776459701772,19867.54966887417
kids,3,0.000151,-8.79823072114935,-0.3409776459701772,19867.54966887417
friends,5,0.000257,-8.266434473069054,-0.6048556988250903,19455.252918287937
support,6,0.000309,-8.082169281066529,-0.7423749480298235,19417.475728155343
likely,3,0.000155,-8.772085441045027,-0.34199393293216795,19354.83870967742
100,36,0.00186,-6.287178791257027,-5.725938643587125,19354.838709677417
got,15,0.000776,-7.1613580377810555,-2.09457478886892,19329.896907216495
gonna,4,0.000209,-8.473176305999463,-0.4720779853439124,19138.755980861242
hair,2,0.000105,-9.161550207806751,-0.21830366637032209,19047.619047619046
rock,2,0.000105,-9.161550207806751,-0.21830366637032209,19047.619047619046
several,5,0.000263,-8.24335652578651,-0.6065490415656799,19011.406844106463
others,5,0.000263,-8.24335652578651,-0.6065490415656799,19011.406844106463
dead,3,0.000158,-8.752915524937308,-0.3427429399327474,18987.3417721519
online,3,0.000158,-8.752915524937308,-0.3427429399327474,18987.3417721519
before,16,0.000851,-7.0690984293909,-2.2633720777571096,18801.410105757932
1.1,8,0.000427,-7.75872654473565,-1.0310970432935358,18735.362997658078
married,2,0.000107,-9.142681723502369,-0.21875419712563746,18691.58878504673
august,2,0.000107,-9.142681723502369,-0.21875419712563746,18691.58878504673
super,2,0.000107,-9.142681723502369,-0.21875419712563746,18691.58878504673
mark,2,0.000107,-9.142681723502369,-0.21875419712563746,18691.58878504673
he,91,0.0049,-5.318520073865556,-17.11002285149979,18571.428571428572
cut,3,0.000162,-8.72791422273189,-0.3437247346206138,18518.51851851852
making,6,0.000324,-8.034767042171945,-0.7467546935098308,18518.51851851852
points,3,0.000162,-8.72791422273189,-0.3437247346206138,18518.51851851852
public,7,0.00038,-7.875339305243843,-0.8888505915343873,18421.052631578947
these,21,0.00115,-6.767993336606978,-3.1028399343147113,18260.869565217392
specific,2,0.00011,-9.115030192171858,-0.21941781407566086,18181.81818181818
country,6,0.000331,-8.01339218258721,-0.7487465811342375,18126.888217522657
issue,3,0.000166,-8.703522769607732,-0.34468801649785424,18072.289156626506
entire,2,0.000112,-9.09701168666918,-0.2198524162534399,17857.14285714286
conditions,2,0.000112,-9.09701168666918,-0.2198524162534399,17857.14285714286
post,4,0.000224,-8.403864506109235,-0.4759715006223837,17857.14285714286
allowed,2,0.000112,-9.09701168666918,-0.2198524162534399,17857.14285714286
shall,3,0.00017,-8.679712120914012,-0.3456335830276462,17647.05882352941
society,3,0.00017,-8.679712120914012,-0.3456335830276462,17647.05882352941
which,38,0.00219,-6.123853735153728,-6.205242914582133,17351.59817351598
military,3,0.000174,-8.656455258749745,-0.3465621793594635,17241.379310344826
players,3,0.000174,-8.656455258749745,-0.3465621793594635,17241.379310344826
ways,2,0.000117,-9.053336623166517,-0.22091302723486658,17094.017094017094
respect,2,0.000117,-9.053336623166517,-0.22091302723486658,17094.017094017094
success,2,0.000117,-9.053336623166517,-0.22091302723486658,17094.017094017094
general,6,0.000355,-7.943392768488859,-0.7553447468695965,16901.408450704224
into,22,0.00132,-6.630123542383857,-3.3181885464671015,16666.666666666668
w,2,0.00012,-9.028018815182229,-0.22153254672405448,16666.666666666668
particular,2,0.00012,-9.028018815182229,-0.22153254672405448,16666.666666666668
you're,12,0.000724,-7.230719165578558,-1.6595859589078417,16574.585635359115
behind,3,0.000182,-8.611503870887478,-0.34837120728029447,16483.516483516483
clear,3,0.000182,-8.611503870887478,-0.34837120728029447,16483.516483516483
7.5,7,0.000427,-7.75872654473565,-0.9022099128818438,16393.442622950817
3.6,7,0.000427,-7.75872654473565,-0.9022099128818438,16393.442622950817
friend,4,0.000245,-8.314252347419547,-0.481101587112816,16326.530612244898
history,4,0.000245,-8.314252347419547,-0.481101587112816,16326.530612244898
section,2,0.000123,-9.003326202591856,-0.22214012410482747,16260.162601626014
jesus,2,0.000123,-9.003326202591856,-0.22214012410482747,16260.162601626014
west,3,0.000186,-8.589763884251074,-0.34925290618294624,16129.032258064517
off,13,0.000813,-7.1147794484164635,-1.8271824297931554,15990.159901599016
against,8,0.000501,-7.598904456879409,-1.0527833380978324,15968.063872255489
large,4,0.000251,-8.29005761883249,-0.48250569343610067,15936.254980079682
human,4,0.000251,-8.29005761883249,-0.48250569343610067,15936.254980079682
website,2,0.000126,-8.979228651012797,-0.22273628144823035,15873.015873015873
hot,2,0.000126,-8.979228651012797,-0.22273628144823035,15873.015873015873
call,5,0.000316,-8.059768344377362,-0.6203652247012892,15822.784810126583
process,3,0.000191,-8.563237129917644,-0.3503348038230552,15706.806282722513
front,3,0.000191,-8.563237129917644,-0.3503348038230552,15706.806282722513
first,21,0.00135,-6.607650686531799,-3.178134104879931,15555.555555555555
stand,2,0.000129,-8.955698153602603,-0.22332150611791907,15503.87596899225
risk,2,0.000129,-8.955698153602603,-0.22332150611791907,15503.87596899225
study,3,0.000195,-8.542510999400527,-0.3511847980307577,15384.615384615385
car,4,0.000263,-8.24335652578651,-0.48523923325254387,15209.125475285171
become,4,0.000263,-8.24335652578651,-0.48523923325254387,15209.125475285171
local,4,0.000263,-8.24335652578651,-0.48523923325254387,15209.125475285171
provide,2,0.000132,-8.932708635377903,-0.22389625382820838,15151.51515151515
following,5,0.000331,-8.01339218258721,-0.6239554842785313,15105.74018126888
away,6,0.000398,-7.829058552679836,-0.7663756707945732,15075.37688442211
shit,4,0.000269,-8.220799178362435,-0.4865706986892716,14869.888475836433
wouldn't,2,0.000135,-8.910235779525845,-0.22446095136962013,14814.814814814814
tried,2,0.000135,-8.910235779525845,-0.22446095136962013,14814.814814814814
led,2,0.000135,-8.910235779525845,-0.22446095136962013,14814.814814814814
began,2,0.000135,-8.910235779525845,-0.22446095136962013,14814.814814814814
over,17,0.00115,-6.767993336606978,-2.5118228039690518,14782.608695652174
those,12,0.000813,-7.1147794484164635,-1.686629935193682,14760.147601476014
son,3,0.000204,-8.497390564120058,-0.3530495600222729,14705.882352941177
very,14,0.000955,-6.953799217483544,-2.013287925368997,14659.685863874345
was,101,0.00692,-4.9733395093525585,-20.308285772581094,14595.375722543353
cases,2,0.000138,-8.88825687280707,-0.22501599904463207,14492.753623188406
including,5,0.000347,-7.966185778017415,-0.6276529495203883,14409.221902017292
10,103,0.00724,-4.928134072584512,-20.900405403536972,14226.519337016574
such,11,0.000776,-7.1613580377810555,-1.5360215118372083,14175.257731958764
4.5,6,0.000427,-7.75872654473565,-0.7733227824701518,14051.522248243558
3.5,6,0.000427,-7.75872654473565,-0.7733227824701518,14051.522248243558
again,7,0.000501,-7.598904456879409,-0.9211854208356033,13972.055888223553
hands,2,0.000145,-8.8387768155437,-0.22627565349119794,13793.103448275862
east,2,0.000145,-8.8387768155437,-0.22627565349119794,13793.103448275862
follow,2,0.000145,-8.8387768155437,-0.22627565349119794,13793.103448275862
being,12,0.000871,-7.045868581111772,-1.703125719967163,13777.267508610792
show,6,0.000437,-7.735577362868684,-0.7756369975433796,13729.977116704806
brought,2,0.000148,-8.818298284200159,-0.2268011282384745,13513.513513513513
ground,2,0.000148,-8.818298284200159,-0.2268011282384745,13513.513513513513
national,5,0.000372,-7.8966167036911274,-0.6331825625603484,13440.860215053764
saying,3,0.000224,-8.403864506109235,-0.35697862546678777,13392.857142857143
under,8,0.000603,-7.413593361237089,-1.079098840493331,13266.998341625207
groups,2,0.000151,-8.79823072114935,-0.2273184306467848,13245.03311258278
oh,4,0.000302,-8.105083540589405,-0.49351743013732324,13245.03311258278
sent,2,0.000151,-8.79823072114935,-0.2273184306467848,13245.03311258278
late,3,0.000229,-8.381788554410035,-0.35791883564296856,13100.436681222707
by,62,0.00479,-5.341224867559313,-11.60782433568109,12943.632567849687
office,3,0.000234,-8.360189442606572,-0.3588435430315618,12820.51282051282
guy,3,0.000234,-8.360189442606572,-0.3588435430315618,12820.51282051282
13.5,3,0.000234,-8.360189442606572,-0.3588435430315618,12820.51282051282
single,3,0.000234,-8.360189442606572,-0.3588435430315618,12820.51282051282
political,3,0.000234,-8.360189442606572,-0.3588435430315618,12820.51282051282
ago,3,0.000234,-8.360189442606572,-0.3588435430315618,12820.51282051282
t,3,0.00024,-8.334871634622283,-0.3599335576493198,12500.0
though,4,0.000324,-8.034767042171945,-0.49783646233988715,12345.679012345678
parents,2,0.000162,-8.72791422273189,-0.22914982308040924,12345.679012345678
evidence,2,0.000162,-8.72791422273189,-0.22914982308040924,12345.679012345678
hear,2,0.000162,-8.72791422273189,-0.22914982308040924,12345.679012345678
al,2,0.000162,-8.72791422273189,-0.22914982308040924,12345.679012345678
story,3,0.000245,-8.314252347419547,-0.360826190334612,12244.897959183674
tell,4,0.000331,-8.01339218258721,-0.49916438742282504,12084.592145015105
include,2,0.000166,-8.703522769607732,-0.2297920109985695,12048.192771084337
had,26,0.00219,-6.123853735153728,-4.245692520503565,11872.14611872146
thanks,4,0.000339,-7.989510450583824,-0.5006564575815412,11799.410029498526
1.5,5,0.000427,-7.75872654473565,-0.6444356520584599,11709.6018735363
news,3,0.000257,-8.266434473069054,-0.36291341929505416,11673.151750972762
last,8,0.000692,-7.275924602346604,-1.0995166164063699,11560.693641618496
own,6,0.000525,-7.55211229537265,-0.7944797118120629,11428.57142857143
gave,2,0.000178,-8.633727007672189,-0.23164966858724395,11235.955056179775
available,2,0.000178,-8.633727007672189,-0.23164966858724395,11235.955056179775
position,2,0.000182,-8.611503870887478,-0.2322474715201963,10989.010989010989
french,2,0.000182,-8.611503870887478,-0.2322474715201963,10989.010989010989
held,2,0.000182,-8.611503870887478,-0.2322474715201963,10989.010989010989
said,10,0.000912,-6.999870567889943,-1.428597843776192,10964.912280701754
april,2,0.000186,-8.589763884251074,-0.2328352707886308,10752.688172043012
early,3,0.000282,-8.17360348702616,-0.36703517668331426,10638.297872340425
period,2,0.000191,-8.563237129917644,-0.23355653588203681,10471.204188481675
mother,2,0.000191,-8.563237129917644,-0.23355653588203681,10471.204188481675
thought,4,0.000389,-7.851931214345828,-0.5094288132188196,10282.776349614396
0.25,2,0.000195,-8.542510999400527,-0.2341231986871718,10256.410256410256
asked,2,0.000195,-8.542510999400527,-0.2341231986871718,10256.410256410256
meet,2,0.000195,-8.542510999400527,-0.2341231986871718,10256.410256410256
0.95,2,0.000195,-8.542510999400527,-0.2341231986871718,10256.410256410256
final,2,0.000195,-8.542510999400527,-0.2341231986871718,10256.410256410256
0.65,2,0.000195,-8.542510999400527,-0.2341231986871718,10256.410256410256
land,2,0.0002,-8.517193191416238,-0.23481914229861917,10000.0
great,7,0.000708,-7.253066464270554,-0.9651090382919847,9887.005649717514
s,5,0.000513,-7.575234712793504,-0.6600455549655385,9746.588693957116
your,29,0.00302,-5.802498447595359,-4.997847093266872,9602.649006622516
night,4,0.000417,-7.782424336165473,-0.513978655906967,9592.32613908873
r,2,0.000209,-8.473176305999463,-0.2360389926719562,9569.377990430621
father,2,0.000209,-8.473176305999463,-0.2360389926719562,9569.377990430621
men,3,0.000316,-8.059768344377362,-0.3722191348207735,9493.67088607595
0.8,4,0.000427,-7.75872654473565,-0.5155485216467679,9367.681498829039
0.3,4,0.000427,-7.75872654473565,-0.5155485216467679,9367.681498829039
based,3,0.000324,-8.034767042171945,-0.3733773467549154,9259.25925925926
turn,2,0.000219,-8.426438828147774,-0.23734818952452094,9132.4200913242
due,2,0.000219,-8.426438828147774,-0.23734818952452094,9132.4200913242
seen,3,0.000331,-8.01339218258721,-0.37437329056711877,9063.444108761329
took,3,0.000331,-8.01339218258721,-0.37437329056711877,9063.444108761329
top,3,0.000331,-8.01339218258721,-0.37437329056711877,9063.444108761329
told,3,0.000339,-7.989510450583824,-0.3754923431861559,8849.557522123894
may,9,0.00102,-6.887952651685957,-1.3066291908666183,8823.529411764704
11.5,2,0.000234,-8.360189442606572,-0.23922902868770787,8547.008547008547
20.5,2,0.000234,-8.360189442606572,-0.23922902868770787,8547.008547008547
south,2,0.000245,-8.314252347419547,-0.240550793556408,8163.265306122449
lost,2,0.000245,-8.314252347419547,-0.240550793556408,8163.265306122449
hope,2,0.000251,-8.29005761883249,-0.24125284671805033,7968.127490039841
new,14,0.00178,-6.331141914678144,-2.2112914524222473,7865.168539325843
help,4,0.000513,-7.575234712793504,-0.5280364439724308,7797.270955165692
control,2,0.000257,-8.266434473069054,-0.2419422795300361,7782.101167315174
were,18,0.00234,-6.057604349612527,-2.9714717173879746,7692.307692307692
