word,count,freq,log_freq,tfidf,tfiedf,Topic,,,
game,22,0.000501,-7.598904457,-2.89515418,43912.17565,,25930,FALSE,1478
reports,4,9.12E-05,-9.302455661,-0.4299939872,43859.64912,,25934,FALSE,1478
goals,4,9.12E-05,-9.302455661,-0.4299939872,43859.64912,,25938,FALSE,1478
direct,4,9.12E-05,-9.302455661,-0.4299939872,43859.64912,,25942,FALSE,1478
possibility,2,4.57E-05,-9.99341226,-0.2001318417,43763.67615,,25944,FALSE,1478
argument,2,4.57E-05,-9.99341226,-0.2001318417,43763.67615,,25946,FALSE,1478
built,5,0.000115,-9.07057843,-0.5512327619,43478.26087,,25951,FALSE,1478
wrote,5,0.000115,-9.07057843,-0.5512327619,43478.26087,,25975,FALSE,1478
number,19,0.000437,-7.735577363,-2.456183826,43478.26087,,25970,FALSE,1478
christmas,3,6.92E-05,-9.578509695,-0.3132011237,43352.60116,,25978,FALSE,1478
division,3,6.92E-05,-9.578509695,-0.3132011237,43352.60116,,25981,FALSE,1478
prices,3,6.92E-05,-9.578509695,-0.3132011237,43352.60116,,25984,FALSE,1478
believe,13,0.000302,-8.105083541,-1.603931648,43046.35762,,25997,FALSE,1478
few,16,0.000372,-7.896616704,-2.0261842,43010.75269,,26013,FALSE,1478
that,451,0.0105,-4.556380022,-98.98208618,42952.38095,,26464,FALSE,1478
watching,4,9.33E-05,-9.27969045,-0.4310488611,42872.45445,,26468,FALSE,1478
defined,2,4.68E-05,-9.969627355,-0.2006093035,42735.04274,,26470,FALSE,1478
environmental,2,4.68E-05,-9.969627355,-0.2006093035,42735.04274,,26472,FALSE,1478
chair,2,4.68E-05,-9.969627355,-0.2006093035,42735.04274,,26474,FALSE,1478
weak,2,4.68E-05,-9.969627355,-0.2006093035,42735.04274,,26476,FALSE,1478
chain,2,4.68E-05,-9.969627355,-0.2006093035,42735.04274,,26478,FALSE,1478
inside,6,0.000141,-8.866750668,-0.6766853186,42553.19149,,26484,FALSE,1478
holding,3,7.08E-05,-9.555651557,-0.3139503342,42372.88136,,26487,FALSE,1478
supply,3,7.08E-05,-9.555651557,-0.3139503342,42372.88136,,26490,FALSE,1478
biggest,3,7.08E-05,-9.555651557,-0.3139503342,42372.88136,,26493,FALSE,1478
result,7,0.000166,-8.70352277,-0.8042720385,42168.6747,,26500,FALSE,1478
account,7,0.000166,-8.70352277,-0.8042720385,42168.6747,,26507,FALSE,1478
started,9,0.000214,-8.449534543,-1.06514743,42056.07477,,26516,FALSE,1478
card,4,9.55E-05,-9.25638431,-0.4321341753,41884.81675,,26528,FALSE,1478
fire,8,0.000191,-8.56323713,-0.9342261435,41884.81675,,26524,FALSE,1478
specifically,2,4.79E-05,-9.946395054,-0.2010778769,41753.65344,,26530,FALSE,1478
email,2,4.79E-05,-9.946395054,-0.2010778769,41753.65344,,26532,FALSE,1478
letters,2,4.79E-05,-9.946395054,-0.2010778769,41753.65344,,26534,FALSE,1478
legs,2,4.79E-05,-9.946395054,-0.2010778769,41753.65344,,26536,FALSE,1478
bigger,2,4.79E-05,-9.946395054,-0.2010778769,41753.65344,,26538,FALSE,1478
created,5,0.00012,-9.028018815,-0.5538313668,41666.66667,,26543,FALSE,1478
love,25,0.000603,-7.413593361,-3.372183877,41459.36982,,26568,FALSE,1478
weekend,3,7.24E-05,-9.533304259,-0.3146862744,41436.46409,,26571,FALSE,1478
self,7,0.00017,-8.679712121,-0.8064783604,41176.47059,,26578,FALSE,1478
type,8,0.000195,-8.542510999,-0.9364927947,41025.64103,,26586,FALSE,1478
even,39,0.000955,-6.953799217,-5.608444935,40837.69634,,26625,FALSE,1478
grew,2,4.90E-05,-9.92369026,-0.2015379307,40816.32653,,26627,FALSE,1478
listed,2,4.90E-05,-9.92369026,-0.2015379307,40816.32653,,26629,FALSE,1478
banks,2,4.90E-05,-9.92369026,-0.2015379307,40816.32653,,26631,FALSE,1478
apple,2,4.90E-05,-9.92369026,-0.2015379307,40816.32653,,26633,FALSE,1478
shooting,2,4.90E-05,-9.92369026,-0.2015379307,40816.32653,,26635,FALSE,1478
relatively,2,4.90E-05,-9.92369026,-0.2015379307,40816.32653,,26637,FALSE,1478
signs,2,4.90E-05,-9.92369026,-0.2015379307,40816.32653,,26639,FALSE,1478
drive,5,0.000123,-9.003326203,-0.5553503103,40650.4065,,26644,FALSE,1478
kill,5,0.000123,-9.003326203,-0.5553503103,40650.4065,,26649,FALSE,1478
surface,3,7.41E-05,-9.510095026,-0.3154542612,40485.82996,,26652,FALSE,1478
otherwise,3,7.41E-05,-9.510095026,-0.3154542612,40485.82996,,26655,FALSE,1478
where,41,0.00102,-6.887952652,-5.95242187,40196.07843,,26696,FALSE,1478
generally,4,0.0001,-9.210340372,-0.4342944819,40000,,26700,FALSE,1478
amazing,4,0.0001,-9.210340372,-0.4342944819,40000,,26704,FALSE,1478
mind,11,0.000275,-8.19873946,-1.341669662,40000,,26715,FALSE,1478
them,62,0.00155,-6.469500348,-9.583429425,40000,,26777,FALSE,1478
willing,2,5.01E-05,-9.90148955,-0.2019898107,39920.15968,,26779,FALSE,1478
busy,2,5.01E-05,-9.90148955,-0.2019898107,39920.15968,,26781,FALSE,1478
heads,2,5.01E-05,-9.90148955,-0.2019898107,39920.15968,,26783,FALSE,1478
audience,2,5.01E-05,-9.90148955,-0.2019898107,39920.15968,,26785,FALSE,1478
one,120,0.00302,-5.802498448,-20.68074659,39735.09934,,26905,FALSE,1478
figure,5,0.000126,-8.979228651,-0.5568407036,39682.53968,,26910,FALSE,1478
house,19,0.000479,-7.643809961,-2.485671425,39665.97077,,26929,FALSE,1478
government,19,0.000479,-7.643809961,-2.485671425,39665.97077,,26948,FALSE,1478
cancer,3,7.59E-05,-9.486093874,-0.3162524048,39525.6917,,26951,FALSE,1478
carried,3,7.59E-05,-9.486093874,-0.3162524048,39525.6917,,26954,FALSE,1478
system,15,0.00038,-7.875339305,-1.904679839,39473.68421,,26969,FALSE,1478
when,90,0.00229,-6.079203461,-14.80457112,39301.31004,,27059,FALSE,1478
limited,4,0.000102,-9.190537745,-0.4352302456,39215.68627,,27063,FALSE,1478
eight,4,0.000102,-9.190537745,-0.4352302456,39215.68627,,27067,FALSE,1478
numbers,4,0.000102,-9.190537745,-0.4352302456,39215.68627,,27071,FALSE,1478
says,11,0.000282,-8.173603487,-1.345795648,39007.0922,,27082,FALSE,1478
alternative,2,5.13E-05,-9.877819806,-0.2024738292,38986.35478,,27084,FALSE,1478
flat,2,5.13E-05,-9.877819806,-0.2024738292,38986.35478,,27086,FALSE,1478
tests,2,5.13E-05,-9.877819806,-0.2024738292,38986.35478,,27088,FALSE,1478
games,10,0.000257,-8.266434473,-1.209711398,38910.50584,,27098,FALSE,1478
part,24,0.000617,-7.390641534,-3.247350029,38897.89303,,27122,FALSE,1478
stop,12,0.000309,-8.082169281,-1.484749896,38834.95146,,27134,FALSE,1478
haven't,5,0.000129,-8.955698154,-0.5583037653,38759.68992,,27189,FALSE,1478
see,50,0.00129,-6.653113061,-7.515278869,38759.68992,,27184,FALSE,1478
received,6,0.000155,-8.772085441,-0.6839878659,38709.67742,,27195,FALSE,1478
value,6,0.000155,-8.772085441,-0.6839878659,38709.67742,,27201,FALSE,1478
features,3,7.76E-05,-9.463943131,-0.3169926064,38659.79381,,27204,FALSE,1478
everybody,3,7.76E-05,-9.463943131,-0.3169926064,38659.79381,,27207,FALSE,1478
royal,3,7.76E-05,-9.463943131,-0.3169926064,38659.79381,,27240,FALSE,1478
through,30,0.000776,-7.161358038,-4.189149578,38659.79381,,27237,FALSE,1478
no,88,0.00229,-6.079203461,-14.47558065,38427.9476,,27328,FALSE,1478
woman,8,0.000209,-8.473176306,-0.9441559707,38277.51196,,27336,FALSE,1478
conversation,2,5.25E-05,-9.854697388,-0.2029489005,38095.2381,,27338,FALSE,1478
sides,2,5.25E-05,-9.854697388,-0.2029489005,38095.2381,,27340,FALSE,1478
equal,2,5.25E-05,-9.854697388,-0.2029489005,38095.2381,,27342,FALSE,1478
increasing,2,5.25E-05,-9.854697388,-0.2029489005,38095.2381,,27348,FALSE,1478
gift,2,5.25E-05,-9.854697388,-0.2029489005,38095.2381,,27350,FALSE,1478
feelings,2,5.25E-05,-9.854697388,-0.2029489005,38095.2381,,27352,FALSE,1478
mad,2,5.25E-05,-9.854697388,-0.2029489005,38095.2381,,27354,FALSE,1478
breaking,2,5.25E-05,-9.854697388,-0.2029489005,38095.2381,,27356,FALSE,1478
cross,4,0.000105,-9.161550208,-0.4366073327,38095.2381,,27346,FALSE,1478
economic,6,0.000158,-8.752915525,-0.6854858799,37974.68354,,27362,FALSE,1478
france,5,0.000132,-8.932708635,-0.5597406346,37878.78788,,27367,FALSE,1478
quite,7,0.000186,-8.589763884,-0.8149234478,37634.4086,,27374,FALSE,1478
four,13,0.000347,-7.966185778,-1.631897669,37463.97695,,27387,FALSE,1478
water,13,0.000347,-7.966185778,-1.631897669,37463.97695,,27400,FALSE,1478
western,4,0.000107,-9.142681724,-0.4375083943,37383.17757,,27404,FALSE,1478
missing,4,0.000107,-9.142681724,-0.4375083943,37383.17757,,27408,FALSE,1478
operating,2,5.37E-05,-9.832097556,-0.2034153942,37243.94786,,27410,FALSE,1478
hundred,2,5.37E-05,-9.832097556,-0.2034153942,37243.94786,,27412,FALSE,1478
accepted,2,5.37E-05,-9.832097556,-0.2034153942,37243.94786,,27414,FALSE,1478
an,132,0.00355,-5.640807675,-23.4009042,37183.09859,,27546,FALSE,1478
be,233,0.00631,-5.065619602,-45.99634759,36925.51506,,27779,FALSE,1478
explain,3,8.13E-05,-9.417364541,-0.3185604621,36900.369,,27782,FALSE,1478
growing,3,8.13E-05,-9.417364541,-0.3185604621,36900.369,,27785,FALSE,1478
annual,3,8.13E-05,-9.417364541,-0.3185604621,36900.369,,27788,FALSE,1478
finished,3,8.13E-05,-9.417364541,-0.3185604621,36900.369,,27791,FALSE,1478
building,7,0.000191,-8.56323713,-0.8174478756,36649.21466,,27798,FALSE,1478
my,133,0.00363,-5.618522631,-23.67170318,36639.11846,,27931,FALSE,1478
women,13,0.000355,-7.943392768,-1.636580285,36619.71831,,27944,FALSE,1478
three,23,0.000631,-7.368204695,-3.121520228,36450.07924,,27967,FALSE,1478
other,55,0.00151,-6.495645628,-8.467210674,36423.84106,,28022,FALSE,1478
discovered,2,5.50E-05,-9.808177373,-0.2039114837,36363.63636,,28024,FALSE,1478
smart,2,5.50E-05,-9.808177373,-0.2039114837,36363.63636,,28026,FALSE,1478
measures,2,5.50E-05,-9.808177373,-0.2039114837,36363.63636,,28028,FALSE,1478
itself,5,0.000138,-8.888256873,-0.5625399976,36231.88406,,28083,FALSE,1478
only,50,0.00138,-6.58567178,-7.592239892,36231.88406,,28078,FALSE,1478
than,50,0.00138,-6.58567178,-7.592239892,36231.88406,,28133,FALSE,1478
eyes,6,0.000166,-8.70352277,-0.689376033,36144.57831,,28139,FALSE,1478
baby,6,0.000166,-8.70352277,-0.689376033,36144.57831,,28145,FALSE,1478
wasn't,6,0.000166,-8.70352277,-0.689376033,36144.57831,,28151,FALSE,1478
passed,3,8.32E-05,-9.39426321,-0.3193438307,36057.69231,,28154,FALSE,1478
directly,3,8.32E-05,-9.39426321,-0.3193438307,36057.69231,,28157,FALSE,1478
dad,3,8.32E-05,-9.39426321,-0.3193438307,36057.69231,,28160,FALSE,1478
air,9,0.000251,-8.290057619,-1.08563781,35856.57371,,28169,FALSE,1478
growth,4,0.000112,-9.097011687,-0.4397048325,35714.28571,,28173,FALSE,1478
contact,4,0.000112,-9.097011687,-0.4397048325,35714.28571,,28177,FALSE,1478
bed,4,0.000112,-9.097011687,-0.4397048325,35714.28571,,28181,FALSE,1478
bodies,2,5.62E-05,-9.786593801,-0.2043611946,35587.18861,,28183,FALSE,1478
agent,2,5.62E-05,-9.786593801,-0.2043611946,35587.18861,,28185,FALSE,1478
balance,2,5.62E-05,-9.786593801,-0.2043611946,35587.18861,,28187,FALSE,1478
citizens,2,5.62E-05,-9.786593801,-0.2043611946,35587.18861,,28189,FALSE,1478
sites,2,5.62E-05,-9.786593801,-0.2043611946,35587.18861,,28191,FALSE,1478
once,12,0.000339,-7.989510451,-1.501969373,35398.23009,,28203,FALSE,1478
strong,6,0.00017,-8.679712121,-0.6912671661,35294.11765,,28209,FALSE,1478
problems,6,0.00017,-8.679712121,-0.6912671661,35294.11765,,28215,FALSE,1478
competition,3,8.51E-05,-9.371683522,-0.3201132425,35252.64395,,28218,FALSE,1478
days,14,0.000398,-7.829058553,-1.788209899,35175.8794,,28232,FALSE,1478
0.1,15,0.000427,-7.758726545,-1.933306956,35128.80562,,28247,FALSE,1478
down,26,0.000741,-7.207509933,-3.60734848,35087.7193,,28273,FALSE,1478
best,21,0.000603,-7.413593361,-2.832634456,34825.87065,,28294,FALSE,1478
full,11,0.000316,-8.059768344,-1.364803494,34810.12658,,28305,FALSE,1478
push,2,5.75E-05,-9.76372561,-0.2048398408,34782.6087,,28307,FALSE,1478
soldiers,2,5.75E-05,-9.76372561,-0.2048398408,34782.6087,,28309,FALSE,1478
thousands,2,5.75E-05,-9.76372561,-0.2048398408,34782.6087,,28311,FALSE,1478
does,20,0.000575,-7.461140517,-2.680555333,34782.6087,,28331,FALSE,1478
today,12,0.000347,-7.966185778,-1.506367079,34582.13256,,28343,FALSE,1478
return,6,0.000174,-8.656455259,-0.6931243587,34482.75862,,28349,FALSE,1478
meant,3,8.71E-05,-9.348453674,-0.3209086876,34443.16877,,28352,FALSE,1478
report,7,0.000204,-8.497390564,-0.8237823067,34313.72549,,28359,FALSE,1478
some,53,0.00155,-6.469500348,-8.192286444,34193.54839,,28412,FALSE,1478
wait,8,0.000234,-8.360189443,-0.9569161148,34188.03419,,28436,FALSE,1478
god,16,0.000468,-7.667042262,-2.086854285,34188.03419,,28428,FALSE,1478
relations,2,5.89E-05,-9.739669467,-0.2053457776,33955.85739,,28438,FALSE,1478
changing,2,5.89E-05,-9.739669467,-0.2053457776,33955.85739,,28440,FALSE,1478
border,2,5.89E-05,-9.739669467,-0.2053457776,33955.85739,,28442,FALSE,1478
cat,2,5.89E-05,-9.739669467,-0.2053457776,33955.85739,,28444,FALSE,1478
area,10,0.000295,-8.128535202,-1.230233954,33898.30508,,28454,FALSE,1478
kid,3,8.91E-05,-9.325751223,-0.3216899023,33670.03367,,28457,FALSE,1478
back,36,0.00107,-6.840096631,-5.263083542,33644.85981,,28493,FALSE,1478
wanted,7,0.000209,-8.473176306,-0.8261364744,33492.82297,,28500,FALSE,1478
property,4,0.00012,-9.028018815,-0.4430650934,33333.33333,,28504,FALSE,1478
legal,4,0.00012,-9.028018815,-0.4430650934,33333.33333,,28508,FALSE,1478
match,4,0.00012,-9.028018815,-0.4430650934,33333.33333,,28512,FALSE,1478
perhaps,4,0.00012,-9.028018815,-0.4430650934,33333.33333,,28516,FALSE,1478
man,23,0.000692,-7.275924602,-3.161110272,33236.99422,,28539,FALSE,1478
went,11,0.000331,-8.013392183,-1.372702065,33232.6284,,28550,FALSE,1478
later,11,0.000331,-8.013392183,-1.372702065,33232.6284,,28561,FALSE,1478
getting,11,0.000331,-8.013392183,-1.372702065,33232.6284,,28572,FALSE,1478
stone,2,6.03E-05,-9.716178454,-0.2058422465,33167.49585,,28574,FALSE,1478
bet,2,6.03E-05,-9.716178454,-0.2058422465,33167.49585,,28576,FALSE,1478
shot,5,0.000151,-8.798230721,-0.5682960766,33112.58278,,28581,FALSE,1478
people,56,0.0017,-6.377127028,-8.781383804,32941.17647,,28637,FALSE,1478
the,1939,0.0589,-2.831914188,-684.695888,32920.20374,,30576,FALSE,1478
0.5,14,0.000427,-7.758726545,-1.804419826,32786.88525,,30590,FALSE,1478
out,75,0.00229,-6.079203461,-12.3371426,32751.0917,,30665,FALSE,1478
high,18,0.00055,-7.50559228,-2.398211804,32727.27273,,30719,FALSE,1478
any,36,0.0011,-6.812445099,-5.284446256,32727.27273,,30701,FALSE,1478
future,7,0.000214,-8.449534543,-0.8284480008,32710.28037,,30726,FALSE,1478
minutes,7,0.000214,-8.449534543,-0.8284480008,32710.28037,,30733,FALSE,1478
court,8,0.000245,-8.314252347,-0.9622031742,32653.06122,,30741,FALSE,1478
almost,8,0.000245,-8.314252347,-0.9622031742,32653.06122,,30749,FALSE,1478
o,4,0.000123,-9.003326203,-0.4442802482,32520.3252,,30753,FALSE,1478
increase,4,0.000123,-9.003326203,-0.4442802482,32520.3252,,30757,FALSE,1478
mine,4,0.000123,-9.003326203,-0.4442802482,32520.3252,,30761,FALSE,1478
could,39,0.0012,-6.725433722,-5.798882512,32500,,30800,FALSE,1478
world,27,0.000832,-7.091678117,-3.807279399,32451.92308,,30827,FALSE,1478
benefits,2,6.17E-05,-9.693226627,-0.2063296441,32414.91086,,30829,FALSE,1478
monday,2,6.17E-05,-9.693226627,-0.2063296441,32414.91086,,30831,FALSE,1478
length,2,6.17E-05,-9.693226627,-0.2063296441,32414.91086,,30833,FALSE,1478
benefit,2,6.17E-05,-9.693226627,-0.2063296441,32414.91086,,30835,FALSE,1478
will,91,0.00282,-5.871018394,-15.49986627,32269.50355,,30926,FALSE,1478
press,5,0.000155,-8.772085441,-0.5699898882,32258.06452,,30931,FALSE,1478
wants,5,0.000155,-8.772085441,-0.5699898882,32258.06452,,30936,FALSE,1478
wish,5,0.000155,-8.772085441,-0.5699898882,32258.06452,,30941,FALSE,1478
still,26,0.000813,-7.114779448,-3.65436486,31980.3198,,30967,FALSE,1478
either,7,0.000219,-8.426438828,-0.8307186633,31963.47032,,30974,FALSE,1478
rather,7,0.000219,-8.426438828,-0.8307186633,31963.47032,,30981,FALSE,1478
playing,7,0.000219,-8.426438828,-0.8307186633,31963.47032,,30988,FALSE,1478
within,9,0.000282,-8.173603487,-1.10110553,31914.89362,,30997,FALSE,1478
written,4,0.000126,-8.979228651,-0.4454725629,31746.03175,,31001,FALSE,1478
gain,2,6.31E-05,-9.670789788,-0.2068083418,31695.72108,,31003,FALSE,1478
birth,2,6.31E-05,-9.670789788,-0.2068083418,31695.72108,,31005,FALSE,1478
gets,5,0.000158,-8.752915525,-0.5712382332,31645.56962,,31010,FALSE,1478
test,5,0.000158,-8.752915525,-0.5712382332,31645.56962,,31015,FALSE,1478
with,223,0.00708,-4.950481371,-45.04612446,31497.17514,,31238,FALSE,1478
civil,3,9.55E-05,-9.25638431,-0.3241006315,31413.61257,,31241,FALSE,1478
female,3,9.55E-05,-9.25638431,-0.3241006315,31413.61257,,31250,FALSE,1478
main,6,0.000191,-8.56323713,-0.7006696076,31413.61257,,31247,FALSE,1478
draw,2,6.46E-05,-9.647296147,-0.2073119732,30959.75232,,31252,FALSE,1478
impossible,2,6.46E-05,-9.647296147,-0.2073119732,30959.75232,,31254,FALSE,1478
units,2,6.46E-05,-9.647296147,-0.2073119732,30959.75232,,31256,FALSE,1478
missed,2,6.46E-05,-9.647296147,-0.2073119732,30959.75232,,31258,FALSE,1478
realize,2,6.46E-05,-9.647296147,-0.2073119732,30959.75232,,31260,FALSE,1478
are,170,0.0055,-5.203007187,-32.67341249,30909.09091,,31430,FALSE,1478
results,5,0.000162,-8.727914223,-0.5728745577,30864.19753,,31435,FALSE,1478
six,6,0.000195,-8.542510999,-0.7023695961,30769.23077,,31441,FALSE,1478
from,131,0.00427,-5.456141452,-24.00964146,30679.15691,,31572,FALSE,1478
they're,7,0.000229,-8.381788554,-0.8351439498,30567.68559,,31579,FALSE,1478
us,31,0.00102,-6.887952652,-4.500611657,30392.15686,,31610,FALSE,1478
range,4,0.000132,-8.932708635,-0.4477925077,30303.0303,,31625,FALSE,1478
difficult,4,0.000132,-8.932708635,-0.4477925077,30303.0303,,31629,FALSE,1478
having,11,0.000363,-7.921107724,-1.38869466,30303.0303,,31621,FALSE,1478
digital,2,6.61E-05,-9.624341811,-0.2078064183,30257.18608,,31631,FALSE,1478
lake,2,6.61E-05,-9.624341811,-0.2078064183,30257.18608,,31633,FALSE,1478
60000,2,6.61E-05,-9.624341811,-0.2078064183,30257.18608,,31635,FALSE,1478
lie,2,6.61E-05,-9.624341811,-0.2078064183,30257.18608,,31637,FALSE,1478
putting,2,6.61E-05,-9.624341811,-0.2078064183,30257.18608,,31639,FALSE,1478
users,2,6.61E-05,-9.624341811,-0.2078064183,30257.18608,,31641,FALSE,1478
influence,2,6.61E-05,-9.624341811,-0.2078064183,30257.18608,,31643,FALSE,1478
finding,2,6.61E-05,-9.624341811,-0.2078064183,30257.18608,,31645,FALSE,1478
30000,2,6.61E-05,-9.624341811,-0.2078064183,30257.18608,,31647,FALSE,1478
40000,2,6.61E-05,-9.624341811,-0.2078064183,30257.18608,,31649,FALSE,1478
consider,3,0.0001,-9.210340372,-0.3257208614,30000,,31652,FALSE,1478
significant,3,0.0001,-9.210340372,-0.3257208614,30000,,31655,FALSE,1478
come,18,0.000603,-7.413593361,-2.427972391,29850.74627,,31673,FALSE,1478
on,248,0.00832,-4.789093024,-51.78433552,29807.69231,,31921,FALSE,1478
lower,4,0.000135,-8.91023578,-0.4489219027,29629.62963,,31925,FALSE,1478
player,4,0.000135,-8.91023578,-0.4489219027,29629.62963,,31929,FALSE,1478
did,27,0.000912,-6.999870568,-3.857214178,29605.26316,,31956,FALSE,1478
stars,2,6.76E-05,-9.601902575,-0.208292053,29585.79882,,31958,FALSE,1478
business,10,0.000339,-7.989510451,-1.251641144,29498.52507,,31968,FALSE,1478
justice,3,0.000102,-9.190537745,-0.3264226842,29411.76471,,31977,FALSE,1478
previous,3,0.000102,-9.190537745,-0.3264226842,29411.76471,,31980,FALSE,1478
similar,5,0.00017,-8.679712121,-0.5760559717,29411.76471,,31985,FALSE,1478
short,6,0.000204,-8.497390564,-0.70609912,29411.76471,,31974,FALSE,1478
wrong,7,0.00024,-8.334871635,-0.8398449678,29166.66667,,31992,FALSE,1478
nice,7,0.00024,-8.334871635,-0.8398449678,29166.66667,,31999,FALSE,1478
might,13,0.000447,-7.712951963,-1.685476593,29082.77405,,32012,FALSE,1478
family,13,0.000447,-7.712951963,-1.685476593,29082.77405,,32025,FALSE,1478
would,54,0.00186,-6.287178791,-8.588907965,29032.25806,,32079,FALSE,1478
of,816,0.0282,-3.568433301,-228.6717815,28936.17021,,32895,FALSE,1478
mouth,2,6.92E-05,-9.578509695,-0.2088007491,28901.7341,,32897,FALSE,1478
fat,2,6.92E-05,-9.578509695,-0.2088007491,28901.7341,,32899,FALSE,1478
interview,2,6.92E-05,-9.578509695,-0.2088007491,28901.7341,,32901,FALSE,1478
serve,2,6.92E-05,-9.578509695,-0.2088007491,28901.7341,,32903,FALSE,1478
drugs,2,6.92E-05,-9.578509695,-0.2088007491,28901.7341,,32905,FALSE,1478
multiple,2,6.92E-05,-9.578509695,-0.2088007491,28901.7341,,32907,FALSE,1478
term,5,0.000174,-8.656455259,-0.5776036323,28735.63218,,32912,FALSE,1478
for,292,0.0102,-4.585367559,-63.68082738,28627.45098,,33204,FALSE,1478
listen,3,0.000105,-9.161550208,-0.3274554996,28571.42857,,33207,FALSE,1478
knows,3,0.000105,-9.161550208,-0.3274554996,28571.42857,,33210,FALSE,1478
always,16,0.000562,-7.484008708,-2.137891687,28469.75089,,33226,FALSE,1478
companies,4,0.000141,-8.866750668,-0.4511235457,28368.79433,,33230,FALSE,1478
share,4,0.000141,-8.866750668,-0.4511235457,28368.79433,,33234,FALSE,1478
event,4,0.000141,-8.866750668,-0.4511235457,28368.79433,,33238,FALSE,1478
let,11,0.000389,-7.851931214,-1.400929236,28277.63496,,33249,FALSE,1478
highest,2,7.08E-05,-9.555651557,-0.2093002228,28248.58757,,33251,FALSE,1478
here's,2,7.08E-05,-9.555651557,-0.2093002228,28248.58757,,33253,FALSE,1478
defense,2,7.08E-05,-9.555651557,-0.2093002228,28248.58757,,33255,FALSE,1478
leaders,2,7.08E-05,-9.555651557,-0.2093002228,28248.58757,,33257,FALSE,1478
spot,2,7.08E-05,-9.555651557,-0.2093002228,28248.58757,,33259,FALSE,1478
appeared,2,7.08E-05,-9.555651557,-0.2093002228,28248.58757,,33261,FALSE,1478
slow,2,7.08E-05,-9.555651557,-0.2093002228,28248.58757,,33263,FALSE,1478
easy,5,0.000178,-8.633727008,-0.5791241715,28089.88764,,33268,FALSE,1478
above,5,0.000178,-8.633727008,-0.5791241715,28089.88764,,33273,FALSE,1478
pick,3,0.000107,-9.142681724,-0.3281312957,28037.38318,,33276,FALSE,1478
anyone,6,0.000214,-8.449534543,-0.7100982864,28037.38318,,33282,FALSE,1478
till,2,7.24E-05,-9.533304259,-0.2097908496,27624.30939,,33284,FALSE,1478
fit,2,7.24E-05,-9.533304259,-0.2097908496,27624.30939,,33286,FALSE,1478
separate,2,7.24E-05,-9.533304259,-0.2097908496,27624.30939,,33288,FALSE,1478
location,2,7.24E-05,-9.533304259,-0.2097908496,27624.30939,,33290,FALSE,1478
plus,2,7.24E-05,-9.533304259,-0.2097908496,27624.30939,,33292,FALSE,1478
usually,4,0.000145,-8.838776816,-0.452551307,27586.2069,,33296,FALSE,1478
club,4,0.000145,-8.838776816,-0.452551307,27586.2069,,33300,FALSE,1478
this,174,0.00631,-5.065619602,-34.34920378,27575.27734,,33474,FALSE,1478
at,135,0.0049,-5.318520074,-25.38300093,27551.02041,,33609,FALSE,1478
you,269,0.00977,-4.628438813,-58.11894915,27533.2651,,33878,FALSE,1478
yourself,5,0.000182,-8.611503871,-0.5806186788,27472.52747,,33883,FALSE,1478
win,6,0.000219,-8.426438828,-0.7120445686,27397.26027,,33889,FALSE,1478
months,6,0.000219,-8.426438828,-0.7120445686,27397.26027,,33895,FALSE,1478
in,532,0.0195,-3.937340813,-135.1165736,27282.05128,,34427,FALSE,1478
network,3,0.00011,-9.115030192,-0.3291267211,27272.72727,,34430,FALSE,1478
beginning,3,0.00011,-9.115030192,-0.3291267211,27272.72727,,34433,FALSE,1478
small,9,0.000331,-8.013392183,-1.123119872,27190.33233,,34442,FALSE,1478
came,9,0.000331,-8.013392183,-1.123119872,27190.33233,,34451,FALSE,1478
america,4,0.000148,-8.818298284,-0.4536022565,27027.02703,,34455,FALSE,1478
happened,4,0.000148,-8.818298284,-0.4536022565,27027.02703,,34459,FALSE,1478
queen,2,7.41E-05,-9.510095026,-0.2103028408,26990.55331,,34461,FALSE,1478
records,2,7.41E-05,-9.510095026,-0.2103028408,26990.55331,,34463,FALSE,1478
exchange,2,7.41E-05,-9.510095026,-0.2103028408,26990.55331,,34465,FALSE,1478
grow,2,7.41E-05,-9.510095026,-0.2103028408,26990.55331,,34467,FALSE,1478
site,5,0.000186,-8.589763884,-0.582088177,26881.72043,,34472,FALSE,1478
art,5,0.000186,-8.589763884,-0.582088177,26881.72043,,34477,FALSE,1478
series,5,0.000186,-8.589763884,-0.582088177,26881.72043,,34482,FALSE,1478
lose,3,0.000112,-9.097011687,-0.3297786244,26785.71429,,34485,FALSE,1478
daily,3,0.000112,-9.097011687,-0.3297786244,26785.71429,,34488,FALSE,1478
visit,3,0.000112,-9.097011687,-0.3297786244,26785.71429,,34491,FALSE,1478
peace,3,0.000112,-9.097011687,-0.3297786244,26785.71429,,34494,FALSE,1478
necessary,3,0.000112,-9.097011687,-0.3297786244,26785.71429,,34503,FALSE,1478
form,6,0.000224,-8.403864506,-0.7139572509,26785.71429,,34500,FALSE,1478
research,6,0.000224,-8.403864506,-0.7139572509,26785.71429,,34509,FALSE,1478
up,64,0.0024,-6.032286542,-10.60957558,26666.66667,,34573,FALSE,1478
countries,4,0.000151,-8.798230721,-0.4546368613,26490.06623,,34577,FALSE,1478
hold,4,0.000151,-8.798230721,-0.4546368613,26490.06623,,34581,FALSE,1478
weather,2,7.59E-05,-9.486093874,-0.2108349366,26350.46113,,34583,FALSE,1478
