starttime	text	fname	is_action	dates	locations	names
1327.06	Means we can have , depending on the cost , how much we can afford , we can have different kind of interfaces .	IS1004b.C.words.xml	afford	[]	[]	[]
1361.22	So apart from the speech , we can have the scroll kind of thing with the buttons .	IS1004b.C.words.xml	have	[]	[]	[]
1401.64	Yeah we we can uh target , means we can target ninety five percent accuracy or somewhere ninety seven perc 	IS1004b.C.words.xml	target	[somewhere ninety seven]	[]	[]
1506.31	So there is A.S.R. decoder which could be there , and then there could be another scroll button scroll scroller , and then there could be buttons , and all of them they will just do the decoding and put it in the math put it in the proper message format .	IS1004b.C.words.xml	do	[]	[]	[A.S.R.]
1531.94	So th an A.S.R. decoder we can have things in .	IS1004b.C.words.xml	have	[]	[]	[]
1535.96	To have different technologies .	IS1004b.C.words.xml	have	[]	[]	[]
2319.43	So it shows you the target , config the clock , whatever else .	EN2009d.D.words.xml	config	[]	[]	[]
2322.05	Um and then we can easy add I.D.s for the two mouse points and the two gazes .	EN2009d.D.words.xml	add	[]	[]	[]
2485.8	But you can still ta you can still track what parts went into it .	EN2009d.D.words.xml	track	[]	[]	[]
2488.42	So you can still find triangle one , whatever .	EN2009d.D.words.xml	find	[]	[]	[triangle]
2561.26	But I can easily add it to give that information if you want .	EN2009d.D.words.xml	add	[]	[]	[]
2812.7	But what what what but what you can do well if in the in the initial configuration you can re-use a triangle .	EN2009d.D.words.xml	do	[]	[]	[]
3097.46	The result the t what you need for a join action you need to yeah , a construct and a part , two parts , whate whatever you're taking together .	EN2009d.D.words.xml	whate	[]	[]	[]
3108.59	Um and you can still track the children of that construct .	EN2009d.D.words.xml	track	[]	[]	[]
3840.26	So you can you decide whatever quality you want .	EN2009d.D.words.xml	decide	[]	[]	[]
4101.97	Line in .	EN2009d.D.words.xml	Line	[]	[]	[]
4103.14	Uh sp going going through a line in .	EN2009d.D.words.xml	sp	[]	[]	[]
4107.38	But it's still , think , yeah .	EN2009d.D.words.xml	think	[]	[]	[]
4197.06	But then you'd have to pull the two pull the two sounds together .	EN2009d.D.words.xml	have	[]	[]	[]
4225.9	You just write read read file one , read file two .	EN2009d.D.words.xml	read	[]	[]	[]
4237.78	Yeah , but then the the the MATLAB the MATLAB script will tell you how l it will tell you how far apart they are .	EN2009d.D.words.xml	tell	[]	[]	[MATLAB, MATLAB]
4241.82	'Cause you can do you can just measure the drift between the two of them .	EN2009d.D.words.xml	measure	[]	[]	[]
4366.33	So the colour the colour can do it .	EN2009d.D.words.xml	do	[]	[]	[]
4463.58	So you can say right , I just want so you can say from the time where they picked up triangle one to the part time it became part of the assembly , find out how it's how m percentages of time they were looking at it or whatever .	EN2009d.D.words.xml	find	[]	[]	[]
4837.44	So we'll we'll get we'll get the get the audio stuff tested , you know , single microphones .	EN2009d.D.words.xml	get	[]	[]	[]
4842.97	Get that tested next couple days and I assu I assume that's not something you need me for t in terms of that .	EN2009d.D.words.xml	Get	[next couple days]	[]	[]
5089.82	But yeah , I'll make sure .	EN2009d.D.words.xml	make	[]	[]	[]
5091.02	But ho hopefully it will run smoothly and yeah , I can relax .	EN2009d.D.words.xml	run	[]	[]	[]
80.74	Ah of course , how to to design this uh this yeah .	IS1006b.A.words.xml	design	[]	[]	[]
99.19	So wait a minute .	IS1006b.A.words.xml	wait	[]	[]	[]
357.31	Okay uh tha that's look great .	IS1006b.A.words.xml	look	[]	[]	[]
704.34	Wait a second .	IS1006b.A.words.xml	Wait	[]	[]	[]
751.32	Let's go .	IS1006b.A.words.xml	Let	[]	[]	[]
1247.33	Maybe we can make uh different modes for each button and you can change mode zapping mode or 	IS1006b.A.words.xml	make	[]	[]	[]
1491.36	To make it quite uh an universal uh device uh .	IS1006b.A.words.xml	make	[]	[]	[]
1550.98	And from from the discussion we had do you can you make it on the whiteboard , or mm .	IS1006b.A.words.xml	make	[]	[]	[]
1607.84	Uh train it , okay .	IS1006b.A.words.xml	train	[]	[]	[]
1792.77	Sho to to train , okay .	IS1006b.A.words.xml	Sho	[]	[]	[]
1873.2	And we can increase this the strength y you can buy one with 	IS1006b.A.words.xml	increase	[]	[]	[]
1920.89	Then we will work again for thirty minutes individual work , and um 	IS1006b.A.words.xml	work	[]	[]	[]
1928.61	we will uh meet again for the next meeting , and uh in this one want to 	IS1006b.A.words.xml	meet	[]	[]	[]
1953.78	you will focus on the component concept um 	IS1006b.A.words.xml	focus	[]	[]	[]
2015.96	O okay , we can think about that .	IS1006b.A.words.xml	think	[]	[]	[]
2056.25	Think 	IS1006b.A.words.xml	Think	[]	[]	[]
13.85	Anyway , it's the meeting's gonna follow more or less the same structure as last time , so we'll go round each of you in turn and you can give your presentations on what you've been up to .	ES2006c.C.words.xml	go	[]	[]	[]
26.15	Um and at the end of that we need to discuss what you've come up with , so that we can make a decision on the key remote control concepts , so that's we need to know about the components' properties , materials , the user interface and any trends that the Marketing Expert has been watching .	ES2006c.C.words.xml	make	[]	[]	[Marketing, Expert]
54.7	Let me we've got forty minutes .	ES2006c.C.words.xml	Let	[]	[]	[]
65.14	Let's hope the pen holds out .	ES2006c.C.words.xml	Let	[]	[]	[]
578.75	Do you wanna stay somewhere near the board , so that if we need to you can sit down , but just we might need you to leap up .	ES2006c.C.words.xml	wanna	[]	[]	[]
1013.84	Okay , straight to trends , and then we can discuss it all at once .	ES2006c.C.words.xml	discuss	[]	[]	[]
1032.45	If you two could both do that as well , in case we need to refer to it .	ES2006c.C.words.xml	do	[]	[]	[]
1127.73	That's over on the interface , if if you could put 	ES2006c.C.words.xml	put	[]	[]	[]
1214.16	And then you can flip it open .	ES2006c.C.words.xml	flip	[]	[]	[]
1304.17	Yeah , and it'd help if you drop it , it protects it as well .	ES2006c.C.words.xml	help	[]	[]	[]
1337.91	You can have it as like a little ball to bounce , that flips open .	ES2006c.C.words.xml	have	[]	[]	[]
1453.65	Yeah , rub off some of those .	ES2006c.C.words.xml	rub	[]	[]	[]
1488.09	Pr presumably if they're suggesting it , then we could use it .	ES2006c.C.words.xml	use	[]	[]	[]
1493.31	I'd I'd keep it on .	ES2006c.C.words.xml	keep	[]	[]	[]
1533.12	Yeah , and given that we're we're looking at more spongy material preferences , I ha would think maybe rubber or plastic is more 	ES2006c.C.words.xml	think	[]	[]	[]
1886.54	Shall we go for if we're going for rubber , we think uh on as our case , and then 	ES2006c.C.words.xml	go	[]	[]	[]
2117.11	In the meantime , the Industrial Designer over here is gonna work on the look and feel design , which I'll presume he'll work out what that means .	ES2006c.C.words.xml	presume	[]	[]	[Industrial, Designer]
2126.33	Um the User Interface Designer will work on the user interface design and the Marketing Expert is going to work on product evaluation .	ES2006c.C.words.xml	work	[]	[]	[User, Interface, Designer, Marketing, Expert]
2171.42	Unplug yourself .	ES2006c.C.words.xml	Unplug	[]	[]	[]
447.99	you know , where you can use both hands , like a little keyboard type thing .	ES2016a.D.words.xml	use	[]	[]	[]
627.66	And maybe as far as design goes , maybe we could have different ones for different target audiences , 'cause maybe one won't apply to all of the countries we're targeting .	ES2016a.D.words.xml	have	[]	[]	[]
876.06	'Kay , I'll draw something .	ES2016a.D.words.xml	draw	[]	[]	[Kay]
894.82	We could also try to do the hinge thing , so it could like flip out that way .	ES2016a.D.words.xml	try	[]	[]	[]
383.3	he it can hide itself very easily and it's it's it looks like um powerful , strong , uh I dunno .	IS1004a.D.words.xml	hide	[]	[]	[]
79.54	We can have a good look at that .	ES2014d.C.words.xml	have	[]	[]	[]
126.71	It it'd probably have to be labelled mute .	ES2014d.C.words.xml	have	[]	[]	[]
798.99	But I do think uh the v uh voice recognition thing would be more impressive than the fact that it's got no battery .	ES2014d.C.words.xml	think	[]	[]	[]
937.04	Yeah , I'd maybe give it a 	ES2014d.C.words.xml	give	[]	[]	[]
1062.63	I would give it more than a four .	ES2014d.C.words.xml	give	[]	[]	[]
1375.08	And it does have attributes that other products do .	ES2014d.C.words.xml	have	[]	[]	[]
1380.05	Go for it .	ES2014d.C.words.xml	Go	[]	[]	[]
1451.33	we'll probably have to re-rate it .	ES2014d.C.words.xml	have	[]	[]	[]
1500.3	Because that was just a trend , and we do have rubber buttons anyway .	ES2014d.C.words.xml	have	[]	[]	[]
1629.54	Yeah , the volume ones should stand out a bit .	ES2014d.C.words.xml	stand	[]	[]	[]
2500.33	kind of fancy thing that you could imagine designing .	ES2014d.C.words.xml	imagine	[]	[]	[]
580.8	Could you use perhaps uh one button for multiple functions , like example pressing it in longer makes it switch to an different function for example .	TS3007b.C.words.xml	use	[]	[]	[]
606.17	Uh yeah yeah , I'll go , sure .	TS3007b.C.words.xml	go	[]	[]	[]
656.02	And I'll explain a bit about uh how it works and how we could uh build one and why I think several possibilities uh that we discussed in the earlier meeting falls off .	TS3007b.C.words.xml	explain	[]	[]	[]
678.89	And the thing about that is um the remote controls uh have to act as a T.V. or uh a stereo or something , and those uh have a transmitter that's also focused on infrared , so if we want to uh build uh mm a remote control uh with Bluetooth for instance then uh the T.V. should have Bluetooth too in order to communicate , so that would mean extra cost for the user and thus uh that's that wouldn't mean a a cheap uh remote control for us .	TS3007b.C.words.xml	have	[]	[]	[T.V., Bluetooth, T.V., Bluetooth]
714.1	Furthermore they all have uh a a very simple structure , so that would probably uh mean lower costs and uh i that could mean for us a good thing uh 'cause uh well we we should be able to build a relatively cheap uh a cheap uh remote .	TS3007b.C.words.xml	mean	[]	[]	[]
766.77	Yeah , I actually I figured that would be that would be rather nice , but then you'd still have the uh the infrared function .	TS3007b.C.words.xml	have	[]	[]	[]
773.95	So in in theory you'd actually just move the problem , but uh what I did uh think about was when you mentioned about the uh the cup-holder , is why not uh introduce a speech function like where is the remote .	TS3007b.C.words.xml	move	[]	[]	[]
799.17	Uh I'll I'll just explain a bit of the components .	TS3007b.C.words.xml	explain	[]	[]	[]
808.51	I figured that would be best , 'cause when the battery uh stops functioning uh we could just uh use you could just go out and buy a new one .	TS3007b.C.words.xml	use	[]	[]	[]
966.81	Um , well we should uh look into the design and the functionability .	TS3007b.C.words.xml	look	[]	[]	[]
970.39	Like I said , uh use one button for instance for m multiple functions , or well uh just hide the few buttons o of switching it open or something , the usual uh stuff .	TS3007b.C.words.xml	use	[]	[]	[]
1357.75	Yeah , but then with something like a touch screen could could make more menu up pop up or something .	TS3007b.C.words.xml	make	[]	[]	[]
1596.64	You just have a f a few selected buttons and uh a few menus , and with this idea you could actually make uh several you can also improve uh later on .	TS3007b.C.words.xml	make	[]	[]	[]
1821.54	Uh I do agree , because well , it's just not the same when you touch a touch screen or when you touch a button , but well we have to look at what's our target uh audience .	TS3007b.C.words.xml	agree	[]	[]	[]
2026.16	I actually use one of those when They are they are kinda kinda troublesome , but but the thing is whe when you uh start uh building something like this you have to build a receiver into the uh t into the remotes , because uh in order for the remote to process something from the T.V. , like uh to synchronise and you have to send and receive , and that's well 	TS3007b.C.words.xml	process	[]	[]	[T.V.]
2148.72	Yeah , firmware upgrade .	TS3007b.C.words.xml	upgrade	[]	[]	[]
2177.19	Yeah , maybe something like service cen Or you could well you could s actually look at the place-holder you talked about earlier , and you could probably uh make a connection to uh an telephone line or a internet connection .	TS3007b.C.words.xml	look	[]	[]	[]
2203.08	Well then then it's be uh back to the building a receiving uh well uh if it's actually worth it to build it in , we could actually look at into it , but I dunno , it it would be uh bringing more costs uh with with it and 	TS3007b.C.words.xml	look	[]	[]	[]
748.63	We we w yeah we could get another version of it that actually works .	IS1002d.C.words.xml	get	[]	[]	[]
1092.6	D you must have very long shirts .	IS1002d.C.words.xml	have	[]	[]	[]
1138.12	Use them like that .	IS1002d.C.words.xml	Use	[]	[]	[]
346.73	Drop it .	TS3005c.D.words.xml	Drop	[]	[]	[]
947.98	So we can keep that in mind for designing f uh the device itself .	TS3005c.D.words.xml	keep	[]	[]	[]
983.82	The personal preferences for the young people , they liked fruity colours like uh banana yellow , uh strawberry red and stuff .	TS3005c.D.words.xml	strawberry	[]	[]	[]
1067.15	We should decide whether it's going to be with round shapes .	TS3005c.D.words.xml	decide	[]	[]	[]
1165.92	Look something like that .	TS3005c.D.words.xml	Look	[]	[]	[]
1172.48	So maybe we could give it like wooden loo look look or something in that colour .	TS3005c.D.words.xml	give	[]	[]	[]
1234.77	Or or wh what's something harder .	TS3005c.D.words.xml	wh	[]	[]	[]
1253.6	Yeah it's quite hard but you can press it in .	TS3005c.D.words.xml	press	[]	[]	[]
1396.49	Use a pen You you c you can lose the pen .	TS3005c.D.words.xml	Use	[]	[]	[]
1421.08	Yeah , you can buy those at 	TS3005c.D.words.xml	buy	[]	[]	[]
1471.79	then you can re you can uh change them .	TS3005c.D.words.xml	change	[]	[]	[]
1689.12	You can put it on your table with the L.C.D. screen , you don't have to put it get it in your hand , you can put it next to you and then dive it in and .	TS3005c.D.words.xml	put	[]	[]	[L.C.D.]
1720.0	And load it on the the user the server .	TS3005c.D.words.xml	load	[]	[]	[]
491.16	The criteria that we want in this remote control are a fancy look and feel , technological innovation , it should be easy to use , it should incorporate current fashion trends , and those the two main ones , they were the spongy texture and the fruit and vegetable strong design colours .	ES2004d.D.words.xml	incorporate	[]	[]	[]
